row,jaccard_neighbor,cosine_similarity,jaccard_similarity,label,neighbor_label,label_match
1594,151,1.0,1.0,LGG,GBMLGG,False
1595,0,0.0,0.0,PRAD,KIPAN,False
1596,2070,0.010631081,0.0015503876,PAAD,COAD,False
1597,4888,0.12309149,0.029411765,STES,BRCA,False
1598,5001,1.0,1.0,LGG,GBMLGG,False
1599,4598,0.99999994,1.0,KIPAN,KIRC,False
1600,1733,0.059234884,0.030303031,HNSC,UCEC,False
1601,811,0.4472136,0.2,THCA,THCA,True
1602,1982,0.2236068,0.125,PCPG,PCPG,True
1603,4721,0.045454547,0.004115226,BLCA,BRCA,False
1604,2466,0.063757665,0.02173913,GBMLGG,HNSC,False
1605,3276,0.19245009,0.09090909,COAD,OV,False
1606,480,0.11785114,0.04761905,BRCA,OV,False
1607,1576,0.9999999,1.0,KIPAN,KIRC,False
1608,3946,1.0,1.0,GBMLGG,LGG,False
1609,0,0.0,0.0,PRAD,KIPAN,False
1610,4396,0.2581989,0.14285715,PRAD,BRCA,False
1611,2924,1.0,1.0,GBMLGG,LGG,False
1612,2018,0.05892556,0.028571429,HNSC,HNSC,True
1613,4888,0.31622776,0.16666667,BRCA,BRCA,True
1614,5837,0.05063697,0.020833334,KIPAN,KIPAN,True
1615,4983,0.043437224,0.016129032,OV,STES,False
1616,4157,0.056796182,0.025,CESC,OV,False
1617,1831,0.08703883,0.045454547,OV,BRCA,False
1618,4472,0.015923245,0.008,SKCM,LUSC,False
1619,3395,1.0,1.0,LGG,GBMLGG,False
1620,496,0.0358748,0.0038314175,LUAD,UCEC,False
1621,1871,0.048795003,0.02173913,DLBC,UCEC,False
1622,1452,0.027066598,0.00952381,HNSC,UCEC,False
1623,0,0.0,0.0,KIPAN,KIPAN,True
1624,65,0.15430336,0.083333336,BRCA,BRCA,True
1625,651,0.1,0.05263158,SARC,UCEC,False
1626,480,0.1118034,0.04347826,HNSC,OV,False
1627,0,0.0,0.0,SARC,KIPAN,False
1628,4084,1.0,1.0,KIRC,KIPAN,False
1629,0,0.0,0.0,LIHC,KIPAN,False
1630,811,0.5,0.25,THCA,THCA,True
1631,496,0.11547006,0.037037037,BRCA,UCEC,False
1632,5220,0.15075567,0.04347826,OV,PRAD,False
1633,3947,0.1,0.041666668,STES,GBMLGG,False
1634,1369,0.0026266542,0.00019896538,PRAD,SKCM,False
1635,3184,0.057928447,0.006666667,SARC,LAML,False
1636,1184,0.07715168,0.04,KIRC,ACC,False
1637,980,0.15811388,0.07692308,LAML,TGCT,False
1638,3188,0.13608275,0.071428575,KIRC,PRAD,False
1639,3498,1.0,1.0,GBMLGG,LGG,False
1640,811,0.06085806,0.0037037036,COAD,THCA,False
1641,5398,0.07537784,0.021276595,STES,BRCA,False
1642,5574,0.12909944,0.032258064,LUAD,LAML,False
1643,3463,0.0727393,0.015384615,UCEC,KIRC,False
1644,3218,0.058222253,0.015873017,COAD,BRCA,False
1645,5008,0.057735022,0.029411765,LIHC,STES,False
1646,5019,0.03305898,0.013333334,CESC,STES,False
1647,2308,0.029462785,0.014925373,STES,STES,True
1648,5206,1.0,1.0,KIPAN,KIRC,False
1649,5142,0.28867513,0.16666667,BRCA,BRCA,True
1650,2241,0.057735022,0.029411765,KIPAN,KIPAN,True
1651,4359,0.053452246,0.022727273,HNSC,OV,False
1652,0,0.0,0.0,LAML,KIPAN,False
1653,1428,0.0521286,0.02631579,GBMLGG,GBMLGG,True
1654,0,0.0,0.0,PRAD,KIPAN,False
1655,616,0.05564149,0.028571429,COAD,STES,False
1656,5061,0.16903086,0.09090909,OV,PRAD,False
1657,4897,1.0,1.0,GBMLGG,LGG,False
1658,5575,0.015198692,0.0028985508,CESC,STES,False
1659,496,0.056343615,0.009345794,STES,UCEC,False
1660,4642,1.0,1.0,KIRC,KIPAN,False
1661,3948,0.06085806,0.027777778,STES,SARC,False
1662,3385,0.03202563,0.015873017,OV,LUAD,False
1663,4721,0.1,0.019607844,UCEC,BRCA,False
1664,3018,0.029297937,0.004219409,STES,BRCA,False
1665,2114,0.03703704,0.018867925,STES,STES,True
1666,811,0.12909944,0.016666668,SKCM,THCA,False
1667,811,0.12126782,0.014705882,SKCM,THCA,False
1668,0,0.0,0.0,GBMLGG,KIPAN,False
1669,2617,1.0,1.0,LAML,LAML,True
1670,1588,0.03656362,0.018181818,LIHC,UCEC,False
1671,2254,0.99999994,1.0,LGG,GBMLGG,False
1672,5485,0.052925613,0.01754386,BRCA,OV,False
1673,1341,1.0,1.0,KIRC,KIPAN,False
1674,2352,0.013730877,0.0023809525,CESC,CESC,True
1675,811,0.57735026,0.33333334,THCA,THCA,True
1676,812,0.071611494,0.023255814,STES,GBMLGG,False
1677,0,0.0,0.0,SARC,KIPAN,False
1678,0,0.0,0.0,SARC,KIPAN,False
1679,5264,0.094491124,0.04761905,BRCA,OV,False
1680,811,0.5,0.25,THCA,THCA,True
1681,542,0.03952847,0.019607844,LIHC,BRCA,False
1682,3962,0.026481356,0.011904762,COAD,UCEC,False
1683,293,0.15811388,0.025,COAD,LAML,False
1684,3185,1.0,1.0,LGG,GBMLGG,False
1685,4888,0.4082483,0.25,BRCA,BRCA,True
1686,4549,0.0326164,0.009708738,SKCM,CESC,False
1687,1767,0.078567415,0.03125,BRCA,BRCA,True
1688,0,0.0,0.0,KIRC,KIPAN,False
1689,388,0.10660036,0.055555556,LIHC,LIHC,True
1690,6020,0.035737086,0.018181818,KIPAN,KIPAN,True
1691,3667,1.0,1.0,KIPAN,KIRC,False
1692,0,0.0,0.0,BRCA,KIPAN,False
1693,1351,1.0,1.0,KIRC,KIPAN,False
1694,121,0.33333334,0.15384616,LGG,LGG,True
1695,307,0.07216878,0.037037037,TGCT,TGCT,True
1696,0,0.0,0.0,PRAD,KIPAN,False
1697,3909,0.06681531,0.03448276,KIPAN,COAD,False
1698,5123,0.08006407,0.032258064,GBMLGG,GBMLGG,True
1699,0,0.0,0.0,LIHC,KIPAN,False
1700,5175,1.0,1.0,KIPAN,KIRC,False
1701,0,0.0,0.0,PRAD,KIPAN,False
1702,511,0.07905694,0.037037037,KIPAN,KIRC,False
1703,0,0.0,0.0,LUAD,KIPAN,False
1704,1356,0.23570228,0.055555556,THYM,LAML,False
1705,193,0.053452246,0.022727273,STES,KIPAN,False
1706,1450,0.028583098,0.011363637,STES,KIPAN,False
1707,936,0.05143445,0.025,BRCA,BRCA,True
1708,1272,0.99999994,1.0,KIRC,KIPAN,False
1709,5763,0.2236068,0.09090909,GBMLGG,LGG,False
1710,4723,0.05241424,0.010638298,LUAD,SARC,False
1711,2293,0.99999994,1.0,KIRC,KIPAN,False
1712,3728,0.05598925,0.025641026,BRCA,BRCA,True
1713,6085,0.032897584,0.016666668,COAD,HNSC,False
1714,1669,0.70710677,0.5,LAML,LAML,True
1715,3798,0.08908708,0.045454547,COAD,BRCA,False
1716,0,0.0,0.0,THYM,KIPAN,False
1717,4291,0.08164965,0.041666668,GBMLGG,GBMLGG,True
1718,0,0.0,0.0,PRAD,KIPAN,False
1719,0,0.0,0.0,PRAD,KIPAN,False
1720,1912,0.035267286,0.012820513,LUAD,PRAD,False
1721,3325,0.10050379,0.028571429,STES,PCPG,False
1722,3733,1.0000001,1.0,KIRC,KIPAN,False
1723,1932,1.0,1.0,KIRC,KIPAN,False
1724,956,0.19611613,0.071428575,GBMLGG,GBMLGG,True
1725,1356,0.06415003,0.004115226,SKCM,LAML,False
1726,4150,0.13363062,0.071428575,BRCA,BRCA,True
1727,4880,0.026462806,0.011363637,BRCA,BRCA,True
1728,2673,1.0,1.0,KIRC,KIPAN,False
1729,4676,0.08111071,0.012987013,STES,LAML,False
1730,4951,1.0,1.0,GBMLGG,LGG,False
1731,3024,1.0,1.0,KIRC,KIPAN,False
1732,4957,0.13363062,0.071428575,PCPG,PCPG,True
1733,4440,0.09759001,0.04761905,UCEC,BRCA,False
1734,0,0.0,0.0,SARC,KIPAN,False
1735,4888,0.4082483,0.25,BRCA,BRCA,True
1736,5505,0.13363062,0.071428575,OV,PRAD,False
1737,4750,0.045883145,0.023255814,KIPAN,LIHC,False
1738,0,0.0,0.0,PRAD,KIPAN,False
1739,4888,0.12500001,0.030303031,BRCA,BRCA,True
1740,6141,0.03575993,0.017857144,LIHC,HNSC,False
1741,0,0.0,0.0,PRAD,KIPAN,False
1742,1062,0.12598816,0.06666667,PAAD,GBMLGG,False
1743,5022,0.024746109,0.010752688,HNSC,LUSC,False
1744,583,0.03742406,0.018518519,HNSC,LIHC,False
1745,4821,0.032547228,0.008,LUAD,HNSC,False
1746,0,0.0,0.0,OV,KIPAN,False
1747,5453,0.101015255,0.05,STES,KIRC,False
1748,3814,0.40824828,0.16666667,THCA,THCA,True
1749,5191,0.12909944,0.06666667,HNSC,COAD,False
1750,4721,0.15075567,0.04347826,CESC,BRCA,False
1751,933,0.050636966,0.025,COAD,COAD,True
1752,4190,0.06085806,0.03125,BRCA,KIRC,False
1753,0,0.0,0.0,LAML,KIPAN,False
1754,494,0.01861452,0.0042735045,STES,CESC,False
1755,0,0.0,0.0,PRAD,KIPAN,False
1756,890,0.10746246,0.04232804,ACC,ACC,True
1757,749,0.11952286,0.0625,OV,BRCA,False
1758,4721,0.039715074,0.003144654,STES,BRCA,False
1759,0,0.0,0.0,LAML,KIPAN,False
1760,0,0.0,0.0,PRAD,KIPAN,False
1761,1957,0.018990004,0.00036062027,UCEC,OV,False
1762,5693,0.032969024,0.016129032,BRCA,BRCA,True
1763,4519,0.06085806,0.027777778,OV,KIPAN,False
1764,5228,0.017666632,0.008658009,STES,UCEC,False
1765,4721,0.23570228,0.1,UCEC,BRCA,False
1766,4219,0.069337524,0.030303031,GBMLGG,OV,False
1767,2100,0.16666666,0.09090909,BRCA,PRAD,False
1768,3194,0.07392213,0.015873017,STES,PCPG,False
1769,749,0.05572782,0.01923077,STES,BRCA,False
1770,2028,0.07071068,0.03125,COAD,PAAD,False
1771,0,0.0,0.0,BRCA,KIPAN,False
1772,977,0.99999994,1.0,KIPAN,KIRC,False
1773,4701,0.25000003,0.11111111,BRCA,BRCA,True
1774,121,0.031357363,0.0029325513,SKCM,LGG,False
1775,4059,1.0,1.0,GBMLGG,LGG,False
1776,0,0.0,0.0,BRCA,KIPAN,False
1777,0,0.0,0.0,LIHC,KIPAN,False
1778,2057,0.03346372,0.015384615,HNSC,LUAD,False
1779,1056,1.0,1.0,GBMLGG,LGG,False
1780,3226,0.12126782,0.05,BRCA,BRCA,True
1781,0,0.0,0.0,OV,KIPAN,False
1782,0,0.0,0.0,PRAD,KIPAN,False
1783,2309,0.12909944,0.055555556,BRCA,BRCA,True
1784,4918,0.06454972,0.032258064,TGCT,TGCT,True
1785,1446,0.12909944,0.0625,OV,BRCA,False
1786,0,0.0,0.0,THCA,KIPAN,False
1787,5383,0.08304548,0.030303031,LIHC,PRAD,False
1788,1058,0.17407766,0.07692308,OV,GBMLGG,False
1789,4015,0.008361251,0.00020964361,PAAD,THCA,False
1790,1930,1.0000001,1.0,KIRC,KIPAN,False
1791,4652,0.99999994,1.0,GBMLGG,LGG,False
1792,708,0.1210455,0.0625,ACC,KIPAN,False
1793,5927,0.18257418,0.083333336,PCPG,PCPG,True
1794,5237,0.14142136,0.071428575,BRCA,BRCA,True
1795,1592,0.07352146,0.024390243,BRCA,BRCA,True
1796,1337,0.069006555,0.02173913,LUSC,LGG,False
1797,1335,0.5163978,0.33333334,PCPG,PCPG,True
1798,3512,0.114707865,0.045454547,BRCA,GBMLGG,False
1799,2971,1.0000001,1.0,KIRC,KIPAN,False
1800,2242,0.03450328,0.012345679,LUSC,BRCA,False
1801,0,0.0,0.0,THCA,KIPAN,False
1802,2585,0.10540925,0.055555556,LUAD,GBMLGG,False
1803,144,0.08451542,0.04347826,GBMLGG,BRCA,False
1804,448,0.063757665,0.02173913,STES,SARC,False
1805,6186,0.99999994,1.0,KIRC,KIPAN,False
1806,218,0.05170877,0.02631579,OV,KIPAN,False
1807,3940,0.047245562,0.023255814,OV,OV,True
1808,0,0.0,0.0,BRCA,KIPAN,False
1809,5165,0.025334727,0.01,LUSC,TGCT,False
1810,708,0.1773937,0.09375,ACC,KIPAN,False
1811,4888,0.14433756,0.04,COAD,BRCA,False
1812,0,0.0,0.0,PRAD,KIPAN,False
1813,4385,0.013776406,0.0020449897,BRCA,CESC,False
1814,5940,0.037216146,0.017857144,HNSC,PAAD,False
1815,730,0.16012816,0.06666667,HNSC,THCA,False
1816,2740,0.035805743,0.013157895,HNSC,UCEC,False
1817,4701,0.19611613,0.071428575,CESC,BRCA,False
1818,811,0.067115605,0.0045045046,COAD,THCA,False
1819,5171,0.99999994,1.0,KIPAN,KIRC,False
1820,268,0.042295493,0.018181818,HNSC,PAAD,False
1821,4888,0.18257418,0.0625,BRCA,BRCA,True
1822,5136,0.07715168,0.04,BRCA,BRCA,True
1823,848,0.14433756,0.055555556,BRCA,SARC,False
1824,4751,1.0000001,1.0,KIPAN,KIRC,False
1825,5692,0.99999994,1.0,KIRC,KIPAN,False
1826,811,0.57735026,0.33333334,THCA,THCA,True
1827,4260,0.083333336,0.025641026,BRCA,BRCA,True
1828,3408,0.024891336,0.003649635,SKCM,KIPAN,False
1829,2150,1.0000001,1.0,KIPAN,KIRC,False
1830,5877,1.0,1.0,KIPAN,KIRC,False
1831,1617,0.08703883,0.045454547,BRCA,OV,False
1832,6,0.15811388,0.07692308,BRCA,BRCA,True
1833,0,0.0,0.0,CESC,KIPAN,False
1834,0,0.0,0.0,LIHC,KIPAN,False
1835,0,0.0,0.0,THCA,KIPAN,False
1836,6022,0.042796046,0.02173913,KIPAN,KIPAN,True
1837,4676,0.16666669,0.05263158,BLCA,LAML,False
1838,0,0.0,0.0,THYM,KIPAN,False
1839,811,0.10976426,0.012048192,SKCM,THCA,False
1840,4531,0.09284767,0.03125,COAD,BRCA,False
1841,3764,0.08404977,0.029411765,ACC,ACC,True
1842,4531,0.14433756,0.06666667,BRCA,BRCA,True
1843,4676,0.14433756,0.04,OV,LAML,False
1844,4888,0.11043152,0.023809524,BRCA,BRCA,True
1845,5724,0.033149675,0.016666668,STES,HNSC,False
1846,0,0.0,0.0,OV,KIPAN,False
1847,2592,0.211341,0.11764706,ACC,ACC,True
1848,1554,0.062017366,0.03125,TGCT,TGCT,True
1849,3063,0.015109946,0.0022371365,SARC,STES,False
1850,811,0.12803687,0.016393442,SKCM,THCA,False
1851,3313,0.99999994,1.0,KIRC,KIPAN,False
1852,1788,0.14433756,0.055555556,PAAD,OV,False
1853,0,0.0,0.0,PRAD,KIPAN,False
1854,1313,1.0,1.0,KIRC,KIPAN,False
1855,4918,0.07001401,0.035714287,TGCT,TGCT,True
1856,1902,0.04503774,0.022222223,KIPAN,HNSC,False
1857,624,0.09759001,0.04761905,PCPG,GBMLGG,False
1858,1958,0.05892557,0.030303031,TGCT,TGCT,True
1859,1106,0.08006407,0.032258064,DLBC,BRCA,False
1860,848,0.12038585,0.04,BRCA,SARC,False
1861,3880,0.28867513,0.16666667,LAML,LAML,True
1862,0,0.0,0.0,CESC,KIPAN,False
1863,4729,0.014952043,0.001980198,SKCM,SKCM,True
1864,4992,1.0,1.0,KIPAN,KIRC,False
1865,6155,0.0745356,0.03846154,BRCA,LGG,False
1866,1119,0.07580981,0.016666668,BLCA,BRCA,False
1867,399,0.049029034,0.022727273,BLCA,PAAD,False
1868,4058,1.0000001,1.0,GBMLGG,LGG,False
1869,5650,0.11785112,0.05882353,PRAD,PRAD,True
1870,0,0.0,0.0,PRAD,KIPAN,False
1871,4721,0.20412415,0.07692308,UCEC,BRCA,False
1872,1991,0.06030227,0.028571429,GBMLGG,GBMLGG,True
1873,3578,0.99999994,1.0,KIPAN,KIRC,False
1874,3310,0.05455447,0.027777778,CESC,STES,False
1875,0,0.0,0.0,PCPG,KIPAN,False
1876,1335,0.15430336,0.0625,SKCM,PCPG,False
1877,20,0.14433756,0.020833334,BLCA,GBMLGG,False
1878,2190,0.28867513,0.16666667,BRCA,SARC,False
1879,3259,0.20814535,0.114754096,ACC,ACC,True
1880,0,0.0,0.0,PRAD,KIPAN,False
1881,4303,0.013481546,0.0012626263,LUAD,STES,False
1882,1152,1.0,1.0,KIRC,KIPAN,False
1883,1096,0.01328735,0.0010537407,SKCM,THCA,False
1884,0,0.0,0.0,PCPG,KIPAN,False
1885,5566,0.026352314,0.0053475937,STES,BLCA,False
1886,0,0.0,0.0,LAML,KIPAN,False
1887,3096,0.011986582,0.0027247956,PRAD,STES,False
1888,2141,0.99999994,1.0,GBMLGG,LGG,False
1889,167,0.021417646,0.0078125,HNSC,BRCA,False
1890,3911,0.06579517,0.032258064,LIHC,OV,False
1891,4676,0.21320072,0.083333336,OV,LAML,False
1892,4888,0.12500001,0.030303031,HNSC,BRCA,False
1893,0,0.0,0.0,KIRC,KIPAN,False
1894,811,0.4472136,0.2,SKCM,THCA,False
1895,4552,0.99999994,1.0,KIPAN,KIRC,False
1896,55,0.052270833,0.015151516,BRCA,PRAD,False
1897,3843,1.0000001,1.0,KIPAN,KIRC,False
1898,811,0.40824828,0.16666667,THCA,THCA,True
1899,3870,0.030714758,0.013888889,HNSC,SARC,False
1900,790,1.0,1.0,LGG,GBMLGG,False
1901,6177,0.99999994,1.0,KIPAN,KIRC,False
1902,5191,0.09901475,0.045454547,HNSC,COAD,False
1903,4888,0.26726124,0.125,BRCA,BRCA,True
1904,956,0.2236068,0.09090909,LGG,GBMLGG,False
1905,3947,0.07559289,0.025641026,HNSC,GBMLGG,False
1906,4888,0.05407381,0.0058139535,BRCA,BRCA,True
1907,722,0.99999994,1.0,KIRC,KIPAN,False
1908,1752,0.017407766,0.0042735045,SKCM,BRCA,False
1909,4721,0.086386845,0.014705882,CESC,BRCA,False
1910,2263,1.0,1.0,KIRC,KIPAN,False
1911,0,0.0,0.0,THCA,KIPAN,False
1912,5002,0.109108955,0.055555556,PRAD,PAAD,False
1913,34,1.0,1.0,KIPAN,KIRC,False
1914,2291,0.04761905,0.024390243,HNSC,GBMLGG,False
1915,0,0.0,0.0,STES,KIPAN,False
1916,0,0.0,0.0,HNSC,KIPAN,False
1917,4888,0.4082483,0.25,BRCA,BRCA,True
1918,4701,0.23570228,0.1,BRCA,BRCA,True
1919,4916,1.0,1.0,LGG,GBMLGG,False
1920,811,0.4472136,0.2,THCA,THCA,True
1921,2422,0.012725695,0.003690037,HNSC,COAD,False
1922,5123,0.08908708,0.03846154,GBMLGG,GBMLGG,True
1923,0,0.0,0.0,PRAD,KIPAN,False
1924,3430,0.018891476,0.002118644,STES,OV,False
1925,0,0.0,0.0,PRAD,KIPAN,False
1926,3943,0.12909944,0.055555556,OV,PRAD,False
1927,1058,0.34815532,0.16666667,GBMLGG,GBMLGG,True
1928,0,0.0,0.0,KIRC,KIPAN,False
1929,2816,0.2581989,0.06666667,KIPAN,KIPAN,True
1930,1790,1.0000001,1.0,KIPAN,KIRC,False
1931,2017,0.037113477,0.013157895,BRCA,STES,False
1932,1723,1.0,1.0,KIPAN,KIRC,False
1933,4076,1.0,1.0,LGG,GBMLGG,False
1934,1602,0.16903086,0.09090909,PCPG,PCPG,True
1935,5312,0.08006408,0.018518519,STES,UCEC,False
1936,0,0.0,0.0,LAML,KIPAN,False
1937,2494,1.0,1.0,KIRC,KIPAN,False
1938,0,0.0,0.0,HNSC,KIPAN,False
1939,101,0.07715168,0.030303031,BRCA,BRCA,True
1940,0,0.0,0.0,BRCA,KIPAN,False
1941,3993,0.12126782,0.05,GBMLGG,GBMLGG,True
1942,4721,0.074953176,0.011111111,LUSC,BRCA,False
1943,3792,1.0,1.0,KIRC,KIPAN,False
1944,848,0.11322771,0.035714287,PAAD,SARC,False
1945,1933,0.06819943,0.021276595,HNSC,LGG,False
1946,6158,0.0375823,0.0055555557,PRAD,HNSC,False
1947,0,0.0,0.0,PRAD,KIPAN,False
1948,811,0.3779645,0.14285715,THCA,THCA,True
1949,2930,1.0,1.0,GBMLGG,LGG,False
1950,2103,0.14907119,0.07692308,BRCA,BRCA,True
1951,0,0.0,0.0,PRAD,KIPAN,False
1952,2582,0.014915409,0.0057142857,OV,LUSC,False
1953,4574,1.0,1.0,KIRC,KIPAN,False
1954,956,0.23570228,0.1,GBMLGG,GBMLGG,True
1955,4641,0.13483997,0.06666667,OV,OV,True
1956,848,0.13608277,0.05,COAD,SARC,False
1957,4007,0.70710677,0.5,OV,LAML,False
1958,708,0.13867505,0.074074075,TGCT,KIPAN,False
1959,730,0.23570225,0.125,PRAD,THCA,False
1960,811,0.70710677,0.5,THCA,THCA,True
1961,5789,0.013001274,0.001984127,PRAD,SKCM,False
1962,0,0.0,0.0,THCA,KIPAN,False
1963,5191,0.10206207,0.04761905,OV,COAD,False
1964,1434,0.018349394,0.002,STES,BRCA,False
1965,0,0.0,0.0,PRAD,KIPAN,False
1966,0,0.0,0.0,BRCA,KIPAN,False
1967,4206,0.13867505,0.0625,PAAD,PCPG,False
1968,0,0.0,0.0,THCA,KIPAN,False
1969,3119,0.055555556,0.022727273,STES,BRCA,False
1970,3183,0.069006555,0.033333335,GBMLGG,SKCM,False
1971,0,0.0,0.0,PCPG,KIPAN,False
1972,5941,1.0,1.0,KIPAN,KIRC,False
1973,1373,0.050964717,0.022222223,LIHC,LUAD,False
1974,3993,0.08451542,0.02631579,STES,GBMLGG,False
1975,4571,1.0,1.0,KIPAN,KIRC,False
1976,5878,0.06063391,0.03125,KIPAN,KIRC,False
1977,0,0.0,0.0,STES,KIPAN,False
1978,5609,0.12909944,0.055555556,THCA,TGCT,False
1979,1544,0.037986856,0.01369863,HNSC,THCA,False
1980,4701,0.14433756,0.04,HNSC,BRCA,False
1981,5409,1.0,1.0,KIPAN,KIRC,False
1982,1602,0.2236068,0.125,PCPG,PCPG,True
1983,480,0.16666667,0.083333336,BRCA,OV,False
1984,0,0.0,0.0,THCA,KIPAN,False
1985,770,0.019849712,0.008333334,CESC,HNSC,False
1986,679,0.021281416,0.003533569,KIPAN,STES,False
1987,2375,0.058722023,0.016129032,UCEC,BRCA,False
1988,4804,0.024730967,0.008130081,KIPAN,LUSC,False
1989,3651,0.13867505,0.037037037,KIPAN,PCPG,False
1990,5931,1.0,1.0,KIRC,KIPAN,False
1991,4671,0.99999994,1.0,GBMLGG,LGG,False
1992,1062,0.101015255,0.05,OV,GBMLGG,False
1993,299,0.10206208,0.05263158,KIPAN,TGCT,False
1994,26,0.03279129,0.00625,LUAD,BRCA,False
1995,1486,0.051987525,0.012820513,LIHC,THCA,False
1996,4151,0.029514063,0.010526316,LUAD,OV,False
1997,2245,0.05832118,0.029411765,GBMLGG,SARC,False
1998,6043,0.072739296,0.03448276,TGCT,TGCT,True
1999,2021,0.99999994,1.0,LGG,GBMLGG,False
2000,5933,0.043519415,0.0074074073,PCPG,SKCM,False
2001,0,0.0,0.0,SARC,KIPAN,False
2002,0,0.0,0.0,THYM,KIPAN,False
2003,4228,0.008232474,0.0008718396,SARC,BRCA,False
2004,3805,1.0,1.0,KIRC,KIPAN,False
2005,1230,0.02503131,0.0069444445,BRCA,LUAD,False
2006,689,0.04508348,0.01923077,KIPAN,KIPAN,True
2007,811,0.4472136,0.2,THCA,THCA,True
2008,956,0.13867505,0.037037037,GBMLGG,GBMLGG,True
2009,363,0.016760038,0.0078125,LUSC,HNSC,False
2010,1373,0.023472626,0.0057142857,COAD,LUAD,False
2011,126,0.16903086,0.09090909,THYM,THYM,True
2012,4440,0.109108955,0.055555556,UCEC,BRCA,False
2013,1686,0.031098519,0.009615385,KIPAN,SKCM,False
2014,2437,0.050636966,0.025,OV,KIRC,False
2015,4043,0.07216878,0.037037037,TGCT,TGCT,True
2016,5600,0.036885552,0.018181818,PAAD,GBMLGG,False
2017,1187,0.07106691,0.014705882,STES,PCPG,False
2018,1684,0.096225046,0.05,HNSC,LGG,False
2019,648,0.027565889,0.009345794,LUSC,SARC,False
2020,972,0.05976143,0.027027028,KIPAN,KIPAN,True
2021,1999,0.99999994,1.0,GBMLGG,LGG,False
2022,0,0.0,0.0,PRAD,KIPAN,False
2023,3711,0.03227486,0.006060606,BRCA,THYM,False
2024,0,0.0,0.0,PRAD,KIPAN,False
2025,2679,0.09759001,0.04761905,PAAD,PAAD,True
2026,3512,0.08980265,0.029411765,HNSC,GBMLGG,False
2027,1552,0.05143445,0.02631579,TGCT,TGCT,True
2028,1505,0.07905694,0.037037037,PAAD,GBMLGG,False
2029,3422,0.016171155,0.003937008,LUAD,SARC,False
2030,4888,0.18898225,0.06666667,BRCA,BRCA,True
2031,1752,0.059234884,0.030303031,BRCA,BRCA,True
2032,0,0.0,0.0,PCPG,KIPAN,False
2033,179,0.10660036,0.055555556,UCEC,GBMLGG,False
2034,787,1.0,1.0,KIPAN,KIRC,False
2035,3576,0.040824827,0.020408163,KIPAN,KIPAN,True
2036,2054,0.015694119,0.0033003301,COAD,COAD,True
2037,4089,0.10206208,0.05263158,GBMLGG,GBMLGG,True
2038,1956,0.068041384,0.03448276,COAD,COAD,True
2039,0,0.0,0.0,PCPG,KIPAN,False
2040,6010,1.0,1.0,KIRC,KIPAN,False
2041,4721,0.11952286,0.027777778,LUAD,BRCA,False
2042,811,0.096225046,0.009259259,COAD,THCA,False
2043,811,1.0,1.0,THCA,THCA,True
2044,0,0.0,0.0,OV,KIPAN,False
2045,4888,0.28867513,0.14285715,BRCA,BRCA,True
2046,0,0.0,0.0,OV,KIPAN,False
2047,848,0.085125655,0.020833334,STES,SARC,False
2048,5820,0.07106691,0.035714287,GBMLGG,OV,False
2049,118,0.05063697,0.020833334,STES,BRCA,False
2050,5384,0.067267284,0.03448276,OV,COAD,False
2051,4486,0.12909944,0.06666667,OV,BRCA,False
2052,1724,0.07412493,0.03846154,TGCT,GBMLGG,False
2053,4486,0.10540925,0.05,OV,BRCA,False
2054,811,0.058722023,0.0034482758,COAD,THCA,False
2055,4721,0.056254398,0.006289308,CESC,BRCA,False
2056,4884,1.0000001,1.0,LGG,GBMLGG,False
2057,1778,0.03346372,0.015384615,LUAD,HNSC,False
2058,4888,0.2236068,0.09090909,BRCA,BRCA,True
2059,2420,0.089087084,0.015625,THYM,LIHC,False
2060,4701,0.13363062,0.03448276,HNSC,BRCA,False
2061,3993,0.1042572,0.03846154,OV,GBMLGG,False
2062,788,0.101015255,0.05,SARC,KIPAN,False
2063,1098,0.035737086,0.018181818,STES,HNSC,False
2064,0,0.0,0.0,PRAD,KIPAN,False
2065,811,0.20412414,0.041666668,COAD,THCA,False
2066,486,0.013496272,0.000907441,PAAD,SKCM,False
2067,3479,0.028867511,0.012658228,CESC,LUSC,False
2068,3827,0.028795613,0.004854369,STES,BRCA,False
2069,242,0.15811388,0.083333336,BRCA,BRCA,True
2070,1155,0.019888932,0.0015748031,COAD,BRCA,False
2071,1541,0.70710677,0.5,LAML,LAML,True
2072,0,0.0,0.0,LIHC,KIPAN,False
2073,601,0.008658739,0.00067114097,BRCA,STES,False
2074,3247,1.0000001,1.0,KIRC,KIPAN,False
2075,811,0.70710677,0.5,THCA,THCA,True
2076,593,0.0625,0.032258064,KIRC,KIRC,True
2077,0,0.0,0.0,PCPG,KIPAN,False
2078,3737,1.0,1.0,KIRC,KIPAN,False
2079,1213,0.06681531,0.03448276,KIPAN,GBMLGG,False
2080,642,0.038235955,0.011904762,SKCM,KIPAN,False
2081,4318,0.03093441,0.01369863,LUSC,COAD,False
2082,0,0.0,0.0,THYM,KIPAN,False
2083,1957,0.25,0.0625,COAD,OV,False
2084,2277,0.024906775,0.0121951215,STES,COAD,False
2085,5191,0.11785112,0.05882353,COAD,COAD,True
2086,83,0.083333336,0.041666668,GBMLGG,GBMLGG,True
2087,1356,0.40824828,0.16666667,LAML,LAML,True
2088,61,1.0,1.0,KIPAN,KIRC,False
