true_class,h0__ACC,h0__BLCA,h0__BRCA,h0__CESC,h0__COAD,h0__DLBC,h0__GBMLGG,h0__HNSC,h0__KIPAN,h0__KIRC,h0__LAML,h0__LGG,h0__LIHC,h0__LUAD,h0__LUSC,h0__OV,h0__PAAD,h0__PCPG,h0__PRAD,h0__SARC,h0__SKCM,h0__STES,h0__TGCT,h0__THCA,h0__THYM,h0__UCEC,h3__ACC,h3__BLCA,h3__BRCA,h3__CESC,h3__COAD,h3__DLBC,h3__GBMLGG,h3__HNSC,h3__KIPAN,h3__KIRC,h3__LAML,h3__LGG,h3__LIHC,h3__LUAD,h3__LUSC,h3__OV,h3__PAAD,h3__PCPG,h3__PRAD,h3__SARC,h3__SKCM,h3__STES,h3__TGCT,h3__THCA,h3__THYM,h3__UCEC
BRCA,0.0003063841,0.00057648076,0.4331302,0.006897535,0.0011014384,0.002713605,0.003010585,0.0007722325,0.004583402,0.018591331,0.09312155,0.0045236624,0.0012688304,0.0018053957,2.365164e-05,0.0033981455,0.00068647653,0.2979765,0.047729816,0.017697116,0.0019413237,0.00049120915,0.0010698237,0.018010909,0.032169387,0.0064030453,8.3203e-05,0.00017477293,0.56084305,0.003235118,0.00035942605,0.0011680494,0.0011038892,0.00023932256,0.002069555,0.0097707,0.06629245,0.0018902055,0.00042998508,0.00066306343,4.701762e-06,0.0013475695,0.00020878285,0.27778077,0.029260399,0.009237943,0.0008258619,0.00015143992,0.00034913875,0.00929892,0.019637179,0.0035745127
SARC,0.00059349334,0.00055011985,0.17037381,0.028401261,0.007390638,0.004628459,0.017033774,0.008286551,0.04118744,0.028530112,0.05148325,0.011218867,0.007095828,0.010337213,0.0023832878,0.021395212,0.037265725,0.08443651,0.17414927,0.095048025,0.005739144,0.007629907,0.011134936,0.084444426,0.08195675,0.007305989,0.00026435175,0.0002242859,0.1844918,0.026881821,0.0046185777,0.002849913,0.011727932,0.0055627683,0.033638638,0.02174424,0.04892141,0.007345607,0.0040497608,0.0069971466,0.0012414682,0.015032805,0.037723504,0.08914056,0.21201308,0.09863048,0.0038962783,0.004899838,0.007959483,0.08333222,0.0813917,0.005420335
BRCA,0.0011010278,0.0014471189,0.04448558,0.023210429,0.0017041304,0.007536652,0.005052412,0.001431777,0.048481904,0.01962548,0.084807,0.0076640137,0.0058964347,0.002032376,0.0008163874,0.019324953,0.007875761,0.16946848,0.33231744,0.06491995,0.0027638152,0.0016130566,0.011846485,0.067316934,0.06211615,0.005144203,0.00047036877,0.0006572361,0.029831102,0.016585305,0.00076917466,0.004715565,0.0025259436,0.0005823454,0.035648365,0.012337032,0.07996364,0.0044389633,0.0033816542,0.000955216,0.00037044907,0.012878262,0.004664882,0.18539687,0.42130753,0.055781156,0.001587428,0.0008249815,0.0076956004,0.05783584,0.05538353,0.003411554
KIPAN,0.0071008825,0.018256044,0.069579355,0.06853517,0.0028595636,0.0030730031,0.0056430367,0.015740238,0.21101971,0.22986999,0.0005225035,0.0018958214,0.033560734,0.018871395,0.0015394974,0.0404988,0.014095488,0.0061367946,0.11192302,0.05832789,0.006391643,0.010430483,0.042032402,0.003198562,0.008023186,0.010874752,0.0057556205,0.015948208,0.06280153,0.06937729,0.002014887,0.002202125,0.003950521,0.0131887505,0.23292975,0.2552524,0.0003205401,0.001244415,0.030067751,0.01654463,0.0010281643,0.03627376,0.012382684,0.0045135124,0.11003859,0.054904446,0.0049839146,0.008204561,0.038562305,0.0021811416,0.006346434,0.008982052
GBMLGG,0.00027891103,0.00070878584,0.0027019263,7.573314e-05,0.0022384678,2.9814464e-05,0.8124236,0.0013537697,5.75083e-05,0.00011729216,0.0025252039,0.16059974,0.0007786746,0.00048317356,5.311477e-05,0.0009248289,0.0018177096,0.00013144586,0.00015619269,0.003858424,0.00020338726,0.00082293164,8.524593e-06,5.4078235e-05,0.00011305603,0.007483774,6.2528394e-05,0.0001859715,0.0007599269,1.2888006e-05,0.00068482355,4.7794542e-06,0.8827708,0.00037053734,8.634742e-06,2.048246e-05,0.0008025296,0.1086551,0.00019625682,0.0001067186,8.412684e-06,0.00024337223,0.0005562692,2.4292169e-05,2.9305707e-05,0.0012937821,4.1911328e-05,0.0002005751,1.0422984e-06,8.0956925e-06,2.0983252e-05,0.0029299764
OV,0.00026754895,0.013164391,0.015482531,0.0022754578,0.013048393,0.00041058814,0.0022258614,0.007594524,0.0008971581,0.00055592036,1.4291633e-07,0.0024982628,0.023055002,0.17908396,0.60413486,0.039477196,0.0010610635,5.8070265e-07,0.00042231087,0.008727956,0.00255323,0.049326647,0.00041327506,1.4091086e-06,2.3552064e-05,0.03329824,7.448492e-05,0.006851846,0.007101413,0.00085160293,0.006520743,0.00012994146,0.0007626091,0.0034386187,0.00026332372,0.00016235156,1.3268211e-08,0.00095992145,0.012723616,0.15289052,0.7277037,0.023797914,0.0003678076,6.561346e-08,0.00011554452,0.0040085535,0.0010082056,0.029351061,0.00012218893,1.6776023e-07,4.8070874e-06,0.020789009
BRCA,0.00062264036,0.00042383198,0.10104342,0.008494512,0.006491228,0.0037739645,0.025124399,0.00679715,0.0063360343,0.003885771,0.03919285,0.031459346,0.008190665,0.0032041268,0.0018821311,0.32412764,0.04117482,0.021513797,0.2087369,0.096974365,0.0011499434,0.0048253937,0.0020165346,0.010296283,0.031206897,0.011055347,0.0004016406,0.00025893794,0.10120998,0.0066824323,0.00515401,0.0028170685,0.020519933,0.0051059057,0.004401355,0.0026661756,0.034776695,0.02770261,0.006302555,0.002193898,0.0012602542,0.36709106,0.037658166,0.017934658,0.21364485,0.09219795,0.0007818408,0.0038201837,0.0013850906,0.007767206,0.027320348,0.00894518
LGG,0.0006825274,0.00033857103,0.0036793398,0.0010775948,0.00078692456,0.00030781064,0.34065056,0.00013665122,0.0005451655,0.0018989058,0.040833294,0.576274,0.0014543778,0.0005069556,0.000117447074,0.0006997807,0.0010738539,0.0061918832,0.003788215,0.0040311664,0.0011584397,0.0002143825,0.00051371363,0.005029316,0.003734428,0.004274732,0.00019705435,8.526207e-05,0.0012480627,0.00032752278,0.00022037186,7.827834e-05,0.30956364,2.6703012e-05,0.0001290778,0.0005984959,0.023007775,0.65206814,0.00044414378,0.00012496638,2.413802e-05,0.00018304367,0.00031417614,0.002686473,0.0013703501,0.0015055734,0.0004063202,4.2445623e-05,0.0001329901,0.0019261633,0.0014313717,0.0018574629
KIPAN,0.0035571146,0.012660627,0.06810346,0.02428812,0.010694528,0.020764606,0.009211732,0.01072041,0.2555386,0.25121444,0.004043488,0.0032919615,0.034804914,0.029356005,0.0045264326,0.048844937,0.004522745,0.01284007,0.07141902,0.037750408,0.0137078,0.010103263,0.014343487,0.003902958,0.02467131,0.015117404,0.0017939262,0.009338484,0.060933337,0.01987973,0.006821317,0.016785214,0.004870984,0.007030448,0.29548642,0.30125713,0.00201745,0.0014988518,0.031267576,0.02447726,0.0026552717,0.04258117,0.0024944574,0.008288315,0.06825708,0.031364206,0.010087,0.0062958295,0.011065156,0.0018484488,0.02018344,0.01142149
GBMLGG,0.0026682205,0.011504104,0.021008087,0.025973044,0.07032514,0.010304011,0.27117875,0.04668876,0.015474477,0.01648541,0.00018875377,0.0481426,0.061363827,0.029834852,0.006386695,0.023992315,0.09474097,0.0010307027,0.00771034,0.05675297,0.04244884,0.0823082,0.017064044,0.002379567,0.0055368776,0.028508428,0.0014712398,0.007894382,0.013836825,0.020999467,0.07300646,0.0072702654,0.33751056,0.041684553,0.009737583,0.011058882,6.6251305e-05,0.04252004,0.06058213,0.024467753,0.0037212388,0.017719764,0.10343006,0.00046173992,0.004716515,0.05430877,0.041599184,0.08128975,0.012536516,0.0011470403,0.0032879955,0.023675054
PRAD,0.00036489253,0.00072083314,0.050364934,0.017381692,0.0011526285,0.008412547,0.0045596063,0.0016227016,0.011986398,0.028189082,0.09215125,0.005964811,0.0025252055,0.0014827644,0.00040855704,0.00843047,0.003989311,0.10026411,0.31144214,0.049906705,0.0031111687,0.0009130805,0.0035581011,0.1467684,0.13993824,0.0043903645,0.00013476345,0.0002851051,0.044220265,0.012995212,0.0005312582,0.005561586,0.0026785717,0.00081949035,0.008504468,0.019332688,0.08705466,0.0034948394,0.0011195147,0.00072877173,0.0001574342,0.0050410354,0.0020175038,0.09789256,0.36672708,0.038266882,0.0019734683,0.0004063917,0.0018952664,0.14584444,0.14934623,0.0029705218
BRCA,0.00032370782,0.0029115067,0.5440339,0.0063722963,0.0040482986,0.00032408594,0.02567319,0.0053240787,0.009726344,0.010002346,0.000495528,0.0027350173,0.0059896507,0.0032287233,0.00044513366,0.006823223,0.0003019358,0.0006420621,0.006024333,0.007863196,0.001993949,0.00637384,0.00024827465,0.00048702132,0.0028505542,0.34475777,9.2035276e-05,0.0011903252,0.5938019,0.0029779505,0.0017146858,9.502137e-05,0.014270467,0.0022831783,0.0045145173,0.005009771,0.00014267155,0.00096348685,0.002629375,0.0013026604,0.00012953441,0.0030906762,8.247657e-05,0.00019386016,0.0028659224,0.004002324,0.0007177433,0.0030906633,6.221775e-05,0.00013517695,0.00108071,0.35356063
SARC,0.0020163774,0.026639031,0.11391166,0.017011944,0.01202354,0.006844641,0.11137022,0.032541886,0.020828914,0.008500032,0.00022941538,0.019485438,0.053077787,0.043207206,0.013163025,0.11630567,0.02373725,0.0073053404,0.055469677,0.19213502,0.017628215,0.05414511,0.01941763,0.001640989,0.009175339,0.022188602,0.0014954435,0.025571585,0.1132339,0.014987778,0.009861402,0.0057330746,0.115429215,0.030190282,0.017170303,0.006588483,0.0001421847,0.016936101,0.053051457,0.042093083,0.011071653,0.12837785,0.021450285,0.0057829097,0.052926578,0.21348104,0.015176262,0.053015754,0.017448798,0.0010915794,0.007373599,0.020319385
THCA,0.0024121997,0.00043587142,0.008462598,0.015611652,0.0052477177,0.0051491186,0.029033052,0.0027614525,0.0049685133,0.0037083786,0.0035579808,0.012223281,0.010897642,0.009374258,0.0008444613,0.004796988,0.009074235,0.020238316,0.024892274,0.015978977,0.021988919,0.004262264,0.016434036,0.7486509,0.015938643,0.0030562144,0.0013504869,0.00021865389,0.004904725,0.010804621,0.0032188823,0.0032521505,0.02027908,0.0015221328,0.0027873951,0.002032753,0.0019709743,0.007916066,0.0070426795,0.0061363163,0.00043071565,0.0027792512,0.005881795,0.014024269,0.017410727,0.0108054,0.017443253,0.0025954791,0.011446912,0.83128035,0.010743511,0.001721421
BRCA,0.00030663345,0.27702883,0.2642872,0.2225621,0.0001380125,1.5504942e-05,4.177202e-06,0.05696909,0.00014012403,7.819768e-06,1.8713763e-08,1.0196354e-05,4.711449e-05,0.12556386,0.016178891,4.7619023e-06,3.1378036e-06,5.213246e-08,3.7481144e-07,4.5138095e-05,0.010245345,0.020757638,9.181168e-08,9.322597e-08,5.641144e-06,0.005678084,0.00011715493,0.31329992,0.27607754,0.22693859,4.0823274e-05,4.1437047e-06,6.9607853e-07,0.043001536,4.193472e-05,1.484805e-06,1.5707118e-09,2.1499354e-06,1.254675e-05,0.10974346,0.009691699,8.5196814e-07,5.6964984e-07,5.0705067e-09,4.7005507e-08,1.1824704e-05,0.0059575713,0.011822691,1.0182694e-08,9.259184e-09,1.1696108e-06,0.0032315594
PRAD,0.0004976806,0.001029025,0.23841694,0.0129041895,0.000574201,0.009468175,0.0046157027,0.0010663565,0.012133447,0.006099548,0.110776484,0.005059138,0.0024035943,0.0011809395,0.00022118154,0.007434124,0.0050203498,0.15146995,0.17453635,0.04557251,0.0023720013,0.00071065506,0.0033696538,0.06945287,0.13083738,0.0027775916,0.0001856559,0.000429136,0.29893017,0.00896078,0.00022228868,0.0063074585,0.0021978251,0.0004397442,0.007587329,0.0031184119,0.10364162,0.002718143,0.0013076215,0.00057145517,7.207456e-05,0.0044166185,0.0028088265,0.15519239,0.17194341,0.03566196,0.0013212878,0.0003304336,0.0017462356,0.05767518,0.13054492,0.0016690464
KIRC,0.0013944933,0.00029539355,0.00046692754,0.002743233,0.0003541596,0.0006356301,0.0009301487,0.00046972453,0.110302106,0.85806996,3.0331055e-05,8.04812e-05,0.0016929026,0.00093335414,0.00021471812,0.0007566069,0.00042947393,0.00038177214,0.0021525647,0.00059098273,0.0009262175,0.00063367153,0.014409654,0.0002982563,0.00027457785,0.00053259975,0.00078299385,0.00013630018,0.00020616496,0.0016336533,0.00016436922,0.00033893698,0.0004652032,0.00022763778,0.08592254,0.8958713,1.1466905e-05,3.2029307e-05,0.0009553332,0.000505882,9.543528e-05,0.00038103925,0.00020611251,0.00017420274,0.0011916248,0.00028401116,0.00051572826,0.00031919472,0.009065701,0.00012884672,0.000120635355,0.0002637054
THYM,0.00030182788,0.00056910346,0.011244357,0.017296197,0.00026018725,0.001831752,0.0010589849,0.0012994895,0.007619995,0.0071269395,0.019761115,0.0029146234,0.00082588586,0.002505515,0.00032994483,0.0021023566,0.000853271,0.48599625,0.05660354,0.010540081,0.0037106732,0.000308997,0.0055652023,0.18910353,0.16931376,0.00095651025,0.00015945928,0.00032871394,0.0076125716,0.013962203,0.00013020518,0.0011671036,0.0005973362,0.0007852865,0.005100718,0.004799225,0.015048304,0.0018554705,0.00048122855,0.0016435481,0.00017608145,0.0012826842,0.00048206517,0.5453994,0.045984097,0.007785047,0.0027030136,0.00015931603,0.0037785403,0.17649768,0.16152726,0.00055342173
BRCA,0.0014763018,0.0008305998,0.58970493,0.012086863,0.0009907531,0.0013484472,0.0023621272,0.001704973,0.008186318,0.0073643136,0.0926412,0.0020146845,0.001838964,0.00079582236,5.537937e-05,0.0063532526,0.0015163494,0.08444983,0.075371586,0.015007725,0.0017605743,0.0005646359,0.0017782636,0.030505992,0.05343793,0.0058522224,0.00050549186,0.00024129727,0.7536184,0.005723948,0.00027984878,0.00045868504,0.0008203473,0.0005436539,0.0034209087,0.0030706609,0.063239,0.00070660777,0.0006636112,0.00023366067,1.1454488e-05,0.002602416,0.0004936939,0.05611716,0.04686371,0.007378302,0.00062144507,0.00016466233,0.00061641395,0.016087994,0.032889288,0.0026272913
BRCA,0.035181936,0.009396054,0.12624547,0.034649033,0.012478794,0.01098579,0.028073383,0.009117586,0.2703097,0.2386085,0.004142388,0.006049228,0.039887298,0.02569949,0.00086977193,0.0074814036,0.0047145095,0.015940642,0.019993413,0.025886366,0.012405506,0.0155352205,0.030000994,0.0010286112,0.004269139,0.011049857,0.03342096,0.0074526896,0.12925749,0.032384433,0.010295304,0.008721658,0.023520257,0.0068199453,0.30141616,0.25493836,0.0028481467,0.004301232,0.0375621,0.022716392,0.0005706404,0.005398914,0.0034652075,0.013635417,0.016509917,0.021994736,0.0100202225,0.013073858,0.027146073,0.0006377208,0.0030040625,0.0088880975
SKCM,0.0012710921,0.013323477,0.027133599,0.054720078,0.015808972,0.0012826223,0.011329733,0.04766758,0.0061712167,0.0024384526,2.0583952e-06,0.0011758135,0.03476333,0.21948235,0.012663143,0.005780675,0.02731013,3.075622e-06,0.0013291485,0.017880708,0.47616777,0.015295461,0.0026979267,8.287389e-06,0.00021416423,0.0040791626,0.00079702254,0.0101368725,0.020111274,0.047764964,0.012287422,0.00081997266,0.007966594,0.040215872,0.0040248255,0.0014906495,8.559703e-07,0.00070006336,0.029198512,0.21869126,0.009447216,0.0039275866,0.022276448,1.2957333e-06,0.0007855739,0.013596442,0.5392639,0.011804322,0.0017725938,3.5939736e-06,0.00011620172,0.0027986744
CESC,0.0057077454,0.052639328,0.108015664,0.15693791,0.0176,0.010836461,0.011262795,0.10895913,0.13213846,0.063700266,0.00019507692,0.0026050773,0.030607,0.08400831,0.0074802907,0.025390474,0.005609516,0.00074666564,0.01696871,0.05656646,0.049418923,0.020295402,0.014112098,0.0015932551,0.008045665,0.008559304,0.0045756195,0.05214252,0.10506978,0.17953719,0.015953813,0.009425885,0.008774861,0.11515476,0.13519703,0.060757622,0.00011749455,0.0018159274,0.029352738,0.08718,0.0059383363,0.023329513,0.00438843,0.0005035824,0.01398311,0.05381382,0.04829967,0.017991649,0.0121209975,0.0011119758,0.0064202007,0.007043472
PAAD,0.006742872,0.009299344,0.023804685,0.023682289,0.11225834,0.0021495037,0.024411794,0.05014785,0.001329801,0.0012645503,2.0166258e-06,0.007808003,0.0072965855,0.015711784,0.006161347,0.0021718822,0.20693786,2.5548632e-06,0.00015810203,0.0025363676,0.020878876,0.3518489,0.0006481986,3.157629e-05,0.00044658675,0.12226828,0.003610255,0.0052594244,0.013163908,0.015021861,0.09347658,0.00097373873,0.014450061,0.03577487,0.00047746586,0.00044785356,3.1947272e-07,0.004025923,0.0037045286,0.009198415,0.0030515676,0.00087448885,0.21244545,3.9963822e-07,4.2729447e-05,0.0010673325,0.012701215,0.46008027,0.0002271646,6.7459487e-06,0.00014696445,0.109770454
THCA,0.0004058707,0.00019524098,0.026909163,0.007819501,0.0009781325,0.003707991,0.0038757955,0.00068402296,0.010650467,0.012540823,0.09121183,0.0072978544,0.0032984572,0.0020053312,0.00034265174,0.006477016,0.002553023,0.15381697,0.3331971,0.045352645,0.002809019,0.0003590465,0.002581081,0.08009598,0.19902556,0.001809396,0.00025244858,0.00011515139,0.021455884,0.005933966,0.0006924674,0.0028753476,0.0026606603,0.0004276905,0.008768806,0.009689299,0.08795958,0.0056105875,0.0026101233,0.0014574458,0.00021436655,0.0047743376,0.001763303,0.15171376,0.36243647,0.03955448,0.0022347819,0.00022881533,0.0018310924,0.07281266,0.2105886,0.0013378549
BRCA,0.0019890266,0.0019265533,0.6363753,0.0397579,0.004886592,0.0033535354,0.01700518,0.01020131,0.008185278,0.005819007,0.013411135,0.014251956,0.025509339,0.0033073262,0.0029825745,0.016707567,0.0047451304,0.015892975,0.025946716,0.028322373,0.0013589569,0.014106935,0.0065877973,0.027689451,0.015545305,0.054134816,0.00077696063,0.00071662694,0.7795999,0.027297867,0.0022975267,0.0014604556,0.008736524,0.0046693413,0.003494462,0.0023972143,0.006892479,0.007202284,0.0153164165,0.0011881504,0.0011742278,0.008957465,0.002042485,0.008765487,0.015318502,0.01765414,0.0005041342,0.00857072,0.0030472889,0.016483577,0.008662329,0.04677346
CESC,0.00045112256,0.024837239,0.3228669,0.09048531,0.023636,0.0008350888,0.008903055,0.30967405,0.0020530971,0.0026503182,2.713571e-06,0.002285738,0.0071834866,0.0055791563,0.0042213257,0.0042088185,0.002165315,9.947024e-06,0.0002577521,0.0027770214,0.010339757,0.047410104,0.0005268508,0.00024576124,0.00033634942,0.12605777,0.00016697266,0.017888846,0.3499616,0.07646993,0.016183415,0.00036117955,0.0048361416,0.35422292,0.0008884575,0.001140887,4.946064e-07,0.0010197227,0.0040947804,0.0030619833,0.0022171566,0.0020362877,0.0010367646,2.1196079e-06,7.7036355e-05,0.0012861702,0.0062481547,0.036679186,0.0001922905,7.267021e-05,0.000111235364,0.11974358
GBMLGG,0.0006018125,0.00020677055,0.021398664,0.010637135,0.0016534644,0.0011232725,0.63759476,0.008862998,0.02861565,0.0114753395,0.0008616763,0.06470368,0.013363318,0.020847863,0.006245126,0.010801772,0.015410685,0.0015688863,0.030341944,0.049059257,0.008033529,0.011312758,0.005214958,0.0046464796,0.0012356614,0.03418254,0.00035331745,0.00011106356,0.015422942,0.0074861455,0.0010094212,0.0006950355,0.71249914,0.0061228704,0.021412574,0.007999897,0.00049040094,0.05740232,0.00988583,0.017060047,0.004289208,0.0077103195,0.011665123,0.00094494247,0.023837486,0.040400654,0.0060803564,0.008573457,0.003449252,0.002935727,0.000738437,0.03142403
BRCA,0.00076420495,0.0050414456,0.4501043,0.0042709527,0.019336669,0.00096578244,0.012969664,0.02235437,0.027203271,0.015922064,0.0018772823,0.0034485743,0.011758495,0.009086553,0.0009406313,0.2309885,0.014764296,0.001732992,0.019935133,0.08748975,0.0018598109,0.02801861,0.0010540321,0.0011301343,0.0046175835,0.022364901,0.0002859212,0.0027956313,0.52918404,0.002061707,0.012669888,0.00039213034,0.0068558156,0.0154645685,0.019174132,0.009265284,0.0007994949,0.0015246642,0.0067062075,0.0052114017,0.000356335,0.2448404,0.009240058,0.0007281189,0.012396761,0.07263668,0.00085907546,0.026017983,0.00043509898,0.00041672468,0.002311722,0.017370155
KIPAN,0.002847277,0.0049000555,0.10917156,0.01471241,0.015814915,0.009425551,0.10194336,0.016844163,0.034287877,0.063751414,0.016840713,0.021905247,0.033472385,0.050226733,0.0018527068,0.032270044,0.022860585,0.07634619,0.19938324,0.072693385,0.02253181,0.014200415,0.012452985,0.012107573,0.023655884,0.013501534,0.0022093672,0.0040129023,0.111051515,0.012535679,0.013564247,0.00783003,0.10452248,0.015093145,0.031183073,0.062289856,0.014731129,0.01901289,0.033949994,0.050563164,0.0013975498,0.030129021,0.021318313,0.07992168,0.2252332,0.07344616,0.020890161,0.0118645225,0.010539751,0.009422113,0.02172884,0.011559222
SKCM,0.0032001454,0.003992569,0.0025526509,0.033530835,0.041195415,0.00077438256,0.0019793788,0.0180432,0.0015169975,0.0004014649,2.5174746e-10,0.00040745054,0.010837303,0.0427276,0.011860388,0.00019791476,0.00033004346,5.4529065e-10,0.00010127121,0.0014818211,0.8045306,0.017261865,7.038845e-05,9.3317685e-06,2.4636482e-05,0.00297227,0.0011101965,0.0013538813,0.00066851196,0.015728429,0.019253846,0.00020729908,0.00053338456,0.00726834,0.0003794781,8.882403e-05,7.538651e-12,8.718228e-05,0.0041943993,0.020807773,0.004541709,3.7931008e-05,7.267287e-05,1.880662e-11,1.7574215e-05,0.0003957646,0.9155674,0.006740824,1.2302257e-05,1.1992703e-06,3.6836002e-06,0.00092739926
ACC,0.8477235,0.004840869,0.0002382584,0.0007637263,0.0014208095,0.0017829377,0.008584904,0.0010898712,0.0052011637,0.00086438906,1.2840501e-10,0.0017393628,0.0034900487,0.007978855,0.072616994,0.00027644588,0.0002969307,6.181039e-10,1.2665301e-05,0.0006830628,0.028458493,0.008547306,0.001658086,1.7621332e-07,7.9924066e-05,0.0016512047,0.94067925,0.0014578289,3.7339483e-05,0.00016183908,0.00034303177,0.00051997876,0.0026570973,0.00024331153,0.0014514419,0.00018400209,3.2035236e-12,0.00041885392,0.0009853016,0.0025715036,0.03304144,4.798233e-05,5.769971e-05,1.9818933e-11,1.4148101e-06,0.00013655316,0.011540591,0.0026008566,0.00043384457,1.0733119e-08,1.2131231e-05,0.00041670346
