row_index,truth,exact__ACC,exact__BLCA,exact__BRCA,exact__CESC,exact__COAD,exact__DLBC,exact__GBMLGG,exact__HNSC,exact__KIPAN,exact__KIRC,exact__LAML,exact__LGG,exact__LIHC,exact__LUAD,exact__LUSC,exact__OV,exact__PAAD,exact__PCPG,exact__PRAD,exact__SARC,exact__SKCM,exact__STES,exact__TGCT,exact__THCA,exact__THYM,exact__UCEC,confidence__ACC,confidence__BLCA,confidence__BRCA,confidence__CESC,confidence__COAD,confidence__DLBC,confidence__GBMLGG,confidence__HNSC,confidence__KIPAN,confidence__KIRC,confidence__LAML,confidence__LGG,confidence__LIHC,confidence__LUAD,confidence__LUSC,confidence__OV,confidence__PAAD,confidence__PCPG,confidence__PRAD,confidence__SARC,confidence__SKCM,confidence__STES,confidence__TGCT,confidence__THCA,confidence__THYM,confidence__UCEC
681,LUSC,0.00081042084,0.49144503,0.017973594,0.1512854,0.013795709,7.418096e-05,0.0011410125,0.12181497,4.5882884e-05,2.909726e-05,1.2430303e-06,2.8069262e-05,0.0005021341,0.03415688,0.10631498,0.0015612475,0.0022371798,2.2239687e-06,0.0035571575,0.00031812454,0.0003579089,0.041256517,1.45914755e-05,2.3025855e-06,1.6938953e-05,0.011257225,8.258486e-05,0.68574697,0.013330812,0.12327769,0.0037348433,3.5137822e-05,0.0002628541,0.07518573,1.4012101e-05,1.5896712e-05,1.2430303e-06,1.4332311e-05,8.581295e-05,0.0071180766,0.041138567,0.00043252614,0.0023554284,2.2239687e-06,0.0035573835,0.00023533832,0.00017586388,0.038619496,5.2249284e-06,2.299484e-06,1.6578773e-05,0.004553
682,STES,4.12641e-05,0.00037612734,0.7529374,0.0014615636,0.015183405,0.00032119264,3.0794108e-05,1.4599082e-06,4.795027e-06,2.5590261e-06,3.2485107e-07,4.677862e-06,2.0768257e-05,6.6451043e-06,2.2021766e-05,9.420635e-05,5.759767e-06,3.007657e-06,2.6705113e-05,0.00017435702,0.0008927336,0.17544098,2.8437e-06,1.0097268e-06,0.00020633418,0.052737106,3.9992254e-05,0.00037632565,0.7420614,0.00082370377,0.0026030468,6.5048946e-05,3.0794108e-05,1.4599082e-06,3.775971e-06,2.5590261e-06,3.2485107e-07,4.677862e-06,2.0768257e-05,6.6451043e-06,2.2021766e-05,9.420635e-05,5.759767e-06,3.007657e-06,2.6705113e-05,0.00017435626,0.0008927337,0.19856569,2.8437e-06,1.0097268e-06,0.0002063341,0.05396482
683,KIPAN,0.0047151167,1.7204271e-05,0.0002241419,0.00021404735,0.00013680723,3.0362015e-05,0.00061728654,4.9640686e-05,0.94768983,0.04142544,1.9701822e-05,0.0004899306,6.53926e-05,0.00010372962,1.0787743e-05,0.00083854224,0.0006989126,0.00010892875,9.201021e-05,4.57522e-05,0.00053959305,0.0003828144,0.00021899439,8.547339e-05,8.5394294e-07,0.0011787122,0.0024872415,3.86714e-06,0.00019937113,4.9840048e-05,7.572361e-05,3.4532404e-06,0.00012194822,6.4502046e-06,0.96273625,0.032091353,2.1928993e-06,0.0001559774,5.049049e-06,5.4931684e-06,1.6402536e-06,9.2316004e-05,0.00019454911,7.949885e-06,0.00020541527,0.00026740864,0.0006780784,8.832339e-05,4.118285e-05,5.9471706e-05,2.8052693e-07,0.0004191628
684,LUAD,0.00031918572,0.0027487527,0.05214393,0.01661992,0.013068443,0.0015518689,0.1039569,0.014340323,0.008473657,0.004637964,1.5626081e-05,0.008127004,0.19155005,0.14206366,0.10595301,0.04808155,0.0057992972,2.5669353e-05,0.036833685,0.059518255,0.023288738,0.060241193,0.08832479,0.0024233628,0.0039179204,0.005975262,0.00022072322,0.0026398331,0.0532347,0.021011258,0.013469402,0.0011069378,0.10904538,0.017393956,0.012702931,0.0074003,1.4506953e-05,0.008390595,0.18523657,0.112979844,0.09882138,0.040357526,0.0071147503,2.2977603e-05,0.034656,0.06739032,0.020935219,0.07454273,0.10114076,0.0010436248,0.0029582048,0.00616959
685,SARC,0.0018279417,0.0035511756,0.3314939,0.009184355,0.050084904,0.0019202858,0.09324345,0.021497158,0.008940628,0.0083310325,0.0029912838,0.010066402,0.024617022,0.008041598,0.0021870146,0.097862564,0.0667903,0.0030407095,0.0045162714,0.08975078,0.0031759918,0.08531591,0.0009519916,0.0008194253,0.0021530422,0.06764492,0.0009887548,0.0034783212,0.37501192,0.016724082,0.03728543,0.0009761808,0.07601714,0.017093245,0.0056253807,0.0035745406,0.0015657927,0.015525528,0.03325399,0.0057163555,0.0028828937,0.082003586,0.031734776,0.0017005577,0.0036813987,0.062592596,0.0030267923,0.1165612,0.00073142577,0.00038603853,0.0008856285,0.10097648
686,UCEC,0.0016814222,0.028233094,0.00018230017,0.0005109858,0.008554388,0.0047320547,0.0002304104,0.0023408392,0.0023523858,1.6337057e-05,1.1664397e-11,1.3708038e-07,0.005538864,0.0011096296,0.008826692,2.5547854e-06,0.00017070696,1.7594569e-10,7.81079e-09,1.6595734e-05,0.003118675,0.08403889,0.00012729543,1.2544991e-10,6.447006e-06,0.84820926,0.00013270404,0.01413221,6.6463734e-05,8.125445e-05,0.0030957903,7.20383e-05,6.699009e-05,0.0012675876,0.001264975,1.1475536e-05,1.1664397e-11,9.799101e-09,0.00019447936,0.0008076235,0.0031724225,4.9663237e-07,4.198437e-05,1.7594569e-10,6.186052e-09,7.401258e-06,0.0010861977,0.07051457,2.6692282e-05,1.2544664e-10,1.9165157e-06,0.9039547
687,THCA,5.2775194e-06,6.284959e-06,0.00022388135,0.00026280372,0.0007952353,3.740439e-05,0.0010846008,1.1939032e-05,0.000114441915,0.00022958501,0.0016265704,0.003913251,1.8283525e-05,0.00021422301,6.8368113e-06,5.3015992e-05,5.0346796e-05,0.0015510367,0.003434472,0.00033397134,0.010046525,2.5987607e-05,1.176691e-05,0.9731353,0.002734969,7.188696e-05,1.3026899e-05,3.974378e-06,0.00017166595,4.8733426e-05,0.0005563226,9.54844e-06,0.00075440854,6.029517e-06,0.00012610233,6.169348e-05,0.0009475718,0.0040171277,5.3481176e-06,0.00016927507,2.9423043e-06,1.8224398e-05,3.664366e-05,0.00057138124,0.0015877364,0.0002793353,0.008838004,9.153337e-06,5.5043947e-06,0.9806856,0.0010163405,5.830149e-05
688,BRCA,0.048958845,0.0034578142,0.6158413,0.015737837,0.0044699274,0.0026586945,0.006336066,0.0034315784,0.1566371,0.0288445,7.287305e-05,0.0018456934,0.0024007666,0.0045720157,0.00068746746,0.0016725251,0.0012818571,0.00010310934,0.0007804864,0.004924232,0.004446302,0.025561143,0.0016764519,1.5481122e-05,0.00031778426,0.06326817,0.020361481,0.0010160239,0.8162486,0.0030767168,0.002760609,7.756829e-05,0.00246398,0.0007407935,0.109876335,0.010690503,3.514605e-05,0.0001915116,0.00035537255,0.00055172,0.0003426171,0.00020334935,0.00020337831,4.7839794e-06,0.00011131795,0.0018324256,0.0008782247,0.0146662025,1.7459952e-05,6.9237285e-07,0.00012893956,0.013164231
689,KIPAN,0.0040989076,0.0019655242,0.021379204,0.012308986,0.0012365574,0.0064484417,0.0058669825,0.001982252,0.17591336,0.67124397,0.0004876287,0.0025489747,0.0075363787,0.010066958,0.0015951706,0.006044371,0.003277269,0.0030748367,0.0064961105,0.008188833,0.006212605,0.0021860923,0.0300272,0.0021432668,0.0015569039,0.006113112,0.0031246617,0.00087569427,0.019631589,0.008995119,0.0013869305,0.008030416,0.010493499,0.001987845,0.28907317,0.5487674,0.00020413968,0.00083335995,0.005299569,0.008138134,0.0018538266,0.008657401,0.0025936505,0.0012327268,0.0016934307,0.008705942,0.012332544,0.0028864727,0.044743072,0.00072987465,0.0003863474,0.0073431507
690,ACC,0.9153153,6.639805e-05,0.080362655,4.4740627e-06,1.856751e-05,1.1134406e-06,6.048988e-05,0.0005109933,0.0015749525,0.00010109352,3.3989206e-08,8.83046e-06,0.00013212752,8.698978e-05,5.240956e-05,3.261784e-06,3.3834501e-06,3.0358002e-08,2.177171e-07,2.570618e-06,2.8309933e-05,0.0015761683,4.085028e-06,2.369982e-08,1.547318e-06,8.408054e-05,0.9163884,1.9728504e-06,0.080348045,7.072058e-07,1.0515606e-06,6.195336e-07,1.9532048e-05,0.0005065189,0.0009013778,1.5003564e-05,3.3986403e-08,5.370544e-07,0.000121435536,8.4994645e-05,3.6261936e-05,1.5946737e-06,3.4061472e-07,3.007154e-08,1.603802e-07,2.0435941e-06,1.5238747e-06,0.001561615,4.5893735e-08,2.21979e-08,1.5970679e-06,4.4298595e-06
691,LUSC,0.00029700232,0.0194379,0.0012840584,0.00038721017,0.022282185,0.00014898709,0.0001899799,0.014539008,0.0068691527,2.5503483e-05,2.0315781e-08,0.000109830704,0.019472092,0.49219608,0.33510244,0.00020347424,5.199823e-05,3.05981e-09,4.89861e-07,0.00013247028,0.00608998,0.07824773,1.6754464e-06,2.562756e-08,2.6647983e-06,0.002928072,0.0017711717,0.008714515,0.0034944252,0.0005998562,0.034909092,0.0012261801,0.00026964053,0.05044357,0.0036840767,9.690313e-05,2.0315781e-08,8.255589e-05,0.045613445,0.4290312,0.33060834,0.0002310401,4.516376e-05,3.05981e-09,4.5868057e-07,0.00045521316,0.005436817,0.07812384,3.0457988e-06,2.562756e-08,1.0983628e-05,0.005148441
692,KIRC,0.0026031306,0.00019546306,0.0006451893,0.0006327686,0.0010151385,0.00012024221,0.00104603,0.00019527259,0.05244176,0.9261094,0.00034310273,0.0012059169,7.129198e-05,0.00045054973,3.6848287e-05,0.00034446773,0.0021022856,0.0025594481,0.00091880414,0.00014840308,0.0013155587,0.00033561394,0.0023878154,0.0005284767,4.2834035e-05,0.0022042354,0.0006210143,2.5444531e-05,0.0005137511,0.0003026428,0.0011869196,1.856029e-05,0.00049682957,3.2711036e-05,0.039365534,0.94978005,0.00010123477,0.00081451057,9.496407e-06,5.6873778e-05,7.1314867e-06,5.3302036e-05,0.0008531541,0.0001640662,0.0008793672,0.0009502225,0.0014573203,0.00013565646,0.0007487791,0.00024478397,5.6941753e-06,0.0011749698
693,LGG,1.4557636e-05,3.918453e-06,0.017533444,0.00017940722,8.323473e-05,7.813571e-06,0.13887952,7.102795e-05,4.8482045e-05,3.1466763e-05,0.007832528,0.8270198,2.4799196e-05,1.286767e-05,6.8588674e-06,1.0398335e-05,3.6463272e-05,0.00011190727,0.000623989,9.427455e-05,2.420977e-05,3.1470336e-05,9.790729e-07,0.00021566825,0.00044012198,0.006660805,2.5006046e-05,1.3655789e-06,0.016554346,7.688504e-05,7.777264e-05,1.6734084e-06,0.14375664,6.380873e-05,1.9440948e-05,4.467889e-06,0.0051906863,0.8305042,6.953783e-06,1.3543388e-05,4.6031837e-06,1.4362193e-06,6.6127855e-06,5.622349e-05,0.00022357579,1.7552512e-06,9.209635e-06,2.3590379e-05,3.7394588e-07,0.00010084728,0.00018653828,0.003088427
694,SKCM,0.0013384083,0.003104513,0.033578597,0.029865095,0.024446243,0.0005183243,0.030390257,0.012922031,0.0021197791,0.005758429,0.000571716,0.0038372402,0.003577365,0.023644758,0.0011723118,0.005562493,0.010449598,0.0009620568,0.0015640095,0.011699908,0.76715314,0.006671081,0.0030454907,0.007060292,0.0009718745,0.008015072,0.0008657677,0.0022275106,0.038527895,0.037858363,0.016147489,0.00036781203,0.0384702,0.019025162,0.0025711064,0.0047786525,0.00020140331,0.0030062862,0.0041532405,0.026817191,0.0008807883,0.00581876,0.007439821,0.0002596682,0.0008591945,0.008977158,0.75450945,0.011990808,0.0020038693,0.0025067446,0.00049839605,0.009237251
695,KIRC,0.0031404856,0.0030525262,0.03845086,0.022253722,0.01975453,0.01203437,0.09416304,0.013979898,0.22433159,0.1206116,0.00040949698,0.019461548,0.08801256,0.032491673,0.005726133,0.019072138,0.028133461,0.008375407,0.043532137,0.021074515,0.009287617,0.018818961,0.1073986,0.0068462556,0.007971831,0.031615026,0.0031404856,0.0030525262,0.03845086,0.022253722,0.01975453,0.01203437,0.09416304,0.013979898,0.22433159,0.1206116,0.00040949698,0.019461548,0.08801256,0.032491673,0.005726133,0.019072138,0.028133461,0.008375407,0.043532137,0.021074515,0.009287617,0.018818961,0.1073986,0.0068462556,0.007971831,0.031615026
696,BRCA,4.5951805e-05,0.0048141037,0.8639378,0.041154135,0.0014977328,0.0013347965,0.0025725872,0.010262733,0.0049953065,0.007403166,0.0011794908,0.0023003668,0.007859371,0.002596021,0.00020803447,0.0021751102,0.00047770224,0.0036744375,0.011143696,0.00522344,0.0008000557,0.0034642522,0.0008138087,0.0010020498,0.0014964999,0.01756734,1.3600572e-05,0.0031869244,0.947058,0.012514964,0.00059588865,0.00013858205,0.0017467766,0.0067894356,0.0017395039,0.0015874644,0.0006471851,0.0002849383,0.0042032083,0.00044743836,7.701342e-05,0.0025395474,7.5686155e-05,0.0018724226,0.0052420083,0.00080418825,0.0003466184,0.00043413634,4.783597e-05,0.00064224034,0.00024326149,0.006721113
697,BRCA,0.0002783535,0.0037214393,0.035900004,0.028421598,0.0021423716,0.014392121,0.010680436,0.0019558405,0.067583874,0.03980874,0.036283616,0.0024336658,0.010127128,0.004066283,0.0023616324,0.07014911,0.008444928,0.03206528,0.3732477,0.076410174,0.005652244,0.0015914349,0.047190316,0.040755853,0.07990613,0.0044296635,9.887559e-05,0.0028908607,0.036546525,0.029776152,0.0024818734,0.011564772,0.013615793,0.0023186656,0.068205416,0.039736964,0.040087216,0.0036154732,0.009991555,0.0042180354,0.0027439601,0.060736638,0.010042612,0.031614218,0.36524025,0.07025255,0.010431969,0.0024511106,0.050041784,0.04465113,0.08231294,0.004332672
698,SKCM,0.0018503262,0.014889534,0.038957145,0.04132787,0.018672714,0.033517785,0.124518886,0.018839289,0.16477194,0.13325033,0.002602083,0.0038653726,0.030379703,0.03475511,0.0027496987,0.023061184,0.012203936,0.012105297,0.018255614,0.038685136,0.15305857,0.014401815,0.035198484,0.0047980216,0.0045589525,0.01872525,0.0007482864,0.011083959,0.040507805,0.055938583,0.01676499,0.03212844,0.121720865,0.021568542,0.15582484,0.10647171,0.0031687678,0.0024295622,0.042614717,0.049612697,0.0019338201,0.03755228,0.015436468,0.013807947,0.023219226,0.04430777,0.13658054,0.013877078,0.02612665,0.003504911,0.0051819477,0.017887568
699,LIHC,0.00087738846,0.019493168,0.0021774473,0.00041462824,0.03271354,0.004107457,0.066777684,0.030530775,0.003128724,0.0009609307,5.421517e-08,0.00036852263,0.29199538,0.039660603,0.39401588,0.003497822,0.0024237868,1.7335195e-08,0.0011243945,0.0060088867,0.0110265035,0.066181526,0.0046189334,1.2679516e-07,9.1789175e-08,0.017895747,0.00017847448,0.0061435737,0.0013885044,0.00035863192,0.017967481,0.0012685654,0.13028029,0.03277782,0.0037821576,0.00039968803,5.4214826e-08,0.00013478837,0.14940935,0.05615645,0.51578903,0.0028827242,0.0052955053,1.7335054e-08,0.0003802456,0.0037727496,0.0018912441,0.057354655,0.004329597,7.057004e-08,8.8128346e-08,0.008058238
700,STES,0.0018115377,0.013334278,0.09971352,0.030019334,0.030948443,0.0077225375,0.038224135,0.05094716,0.024898801,0.04448473,0.0004870445,0.0051323604,0.034399908,0.028572531,0.011994404,0.084487274,0.0500693,0.0010305776,0.07862736,0.19764167,0.03431553,0.07732702,0.008104966,0.0038615149,0.013556913,0.028287157,0.0018115377,0.013334278,0.09971352,0.030019334,0.030948443,0.0077225375,0.038224135,0.05094716,0.024898801,0.04448473,0.0004870445,0.0051323604,0.034399908,0.028572531,0.011994404,0.084487274,0.0500693,0.0010305776,0.07862736,0.19764167,0.03431553,0.07732702,0.008104966,0.0038615149,0.013556913,0.028287157
701,LGG,1.9924006e-05,1.960586e-05,0.0007503945,0.00011128368,0.0008548135,1.49466205e-05,0.41669667,0.00087447336,2.128165e-05,3.98211e-05,0.0062149903,0.55041623,0.00016405428,9.752259e-05,5.799575e-05,0.0018032987,0.0012743034,0.00012746197,0.000101800986,0.014517933,0.00010681962,0.0001619244,9.057057e-06,6.768507e-05,0.00016719422,0.005308561,2.7505495e-05,5.152818e-06,0.000370939,5.822516e-05,0.0006748383,1.6006502e-06,0.35853317,0.0005026214,1.3894039e-05,3.9807264e-06,0.0028953757,0.6303944,4.6277528e-05,0.00010991198,5.5807675e-05,0.00058184296,0.00032933868,1.6066157e-05,8.2881226e-05,0.0018168754,8.417688e-05,0.00010994164,1.8708938e-06,4.848875e-05,2.8604115e-06,0.0032319708
702,GBMLGG,0.01144606,0.006372597,0.029213397,0.041980404,0.0061984234,0.0119811995,0.045853287,0.013372899,0.21505725,0.06891138,0.0062947804,0.010607363,0.03336595,0.014318972,0.0018861822,0.03681869,0.04975471,0.043750223,0.12844926,0.03602931,0.010019634,0.009170331,0.11731716,0.021702837,0.019080771,0.011046945,0.01144606,0.006372597,0.029213397,0.041980404,0.0061984234,0.0119811995,0.045853287,0.013372899,0.21505725,0.06891138,0.0062947804,0.010607363,0.03336595,0.014318972,0.0018861822,0.03681869,0.04975471,0.043750223,0.12844926,0.03602931,0.010019634,0.009170331,0.11731716,0.021702837,0.019080771,0.011046945
703,COAD,0.005650151,0.0036988223,0.23969114,0.042550363,0.014254499,0.012936653,0.024867084,0.0074736997,0.020713264,0.04413791,0.036645055,0.012181641,0.010649893,0.0038947961,0.0014174922,0.019596165,0.07009169,0.09329651,0.07140021,0.06138641,0.008374587,0.013206629,0.04015911,0.07693654,0.049221292,0.015568409,0.005650151,0.0036988223,0.23969114,0.042550363,0.014254499,0.012936653,0.024867084,0.0074736997,0.020713264,0.04413791,0.036645055,0.012181641,0.010649893,0.0038947961,0.0014174922,0.019596165,0.07009169,0.09329651,0.07140021,0.06138641,0.008374587,0.013206629,0.04015911,0.07693654,0.049221292,0.015568409
704,ACC,0.9998314,4.796643e-08,2.0919141e-07,8.0979824e-08,5.3079576e-09,1.920827e-08,6.7064815e-07,7.2817246e-09,0.00015348532,6.5531904e-06,9.846896e-10,1.7305031e-07,4.950968e-08,1.0467155e-07,3.617884e-09,1.1490126e-09,1.3860051e-07,7.3385685e-08,3.2513126e-09,2.4706828e-09,2.5629233e-06,1.4716412e-07,3.8643575e-06,1.5286478e-09,7.3594617e-11,4.2868413e-07,0.9999858,1.3972259e-09,4.909005e-08,1.9530428e-09,2.9244467e-09,2.6434335e-10,5.919159e-08,4.728416e-10,1.2118049e-05,3.0557817e-07,5.8117802e-11,1.1622284e-07,2.419824e-10,5.4518363e-09,1.8252595e-10,5.0527426e-11,1.5306288e-09,1.14797595e-10,3.543914e-09,2.906442e-10,1.4112157e-06,1.3271747e-08,9.1222944e-08,1.899989e-09,2.9340416e-11,1.3632815e-08
705,LIHC,0.0041010943,0.004036721,0.016391978,0.008201486,0.23208098,0.005672864,0.006066272,0.034283362,0.03012989,0.0027547127,5.357969e-07,5.3536354e-05,0.16856301,0.12905031,0.0699173,0.0029566467,0.00023091477,7.328142e-07,0.0001565839,0.008975707,0.050169047,0.2164889,0.0021246122,1.0417627e-06,0.00023184817,0.007359933,0.00041948046,0.0031252848,0.012768772,0.00823704,0.31177217,0.005785338,0.005009778,0.02391534,0.01928673,0.0025975555,5.357907e-07,2.289689e-05,0.14090306,0.10327884,0.13020739,0.00095258624,0.0001579702,7.328039e-07,6.6715555e-05,0.0041989214,0.028514167,0.19081332,0.002932556,8.494041e-07,9.683763e-05,0.0049351323
706,CESC,0.004273079,0.038503155,0.045682244,0.28877577,0.027080351,0.03532036,0.07668011,0.14015849,0.007481258,0.014082224,4.90186e-06,0.0068136514,0.04150992,0.031058555,0.029544031,0.013123203,0.022920901,2.7980752e-05,0.0016434384,0.06358171,0.010397013,0.052976996,0.018152537,6.433833e-05,0.003805477,0.026338426,7.0624345e-05,0.0343261,0.04168594,0.35254577,0.02961267,0.020258237,0.04230831,0.08087889,0.0057248767,0.01546314,2.6512769e-06,0.0003013259,0.05231046,0.036737915,0.040243182,0.014995143,0.022147555,9.142346e-06,0.001229812,0.09766017,0.0037462004,0.06992459,0.013947636,2.1355238e-05,0.0013828095,0.022465486
707,KIPAN,0.00013984392,9.964459e-05,0.02433728,0.00874264,0.00010222111,0.0019337782,0.001520421,0.00024883772,0.045444187,0.0064188913,0.21098876,0.0016449745,0.001149933,0.0007214848,3.025964e-05,0.0016200811,0.00037442736,0.47384417,0.0809073,0.042510524,0.00076270505,0.00031443805,0.0014357856,0.035316043,0.058481082,0.0009103014,3.2926342e-05,0.00010531319,0.022864673,0.007741885,0.00014296573,0.0016873658,0.0015152819,0.00024105347,0.042723104,0.0057021026,0.19873564,0.0020152587,0.0009512201,0.00049611053,3.0686508e-05,0.0013638689,0.00032660132,0.50517213,0.07434785,0.0350171,0.0009958615,0.00031499154,0.0011677659,0.04426095,0.051325515,0.0007217766
708,KIPAN,0.68565017,0.0014504803,0.00071331597,0.000803399,0.00010808393,0.00049174257,0.004376897,7.325999e-05,0.14888206,0.09746013,0.00019415613,0.0007529962,0.0006006098,0.00087502005,0.0006126506,0.00044197094,0.0010112938,0.0019476971,0.00027889892,0.00021210511,0.011891359,0.000794997,0.039002497,0.0005754555,0.0001683528,0.0006303169,0.75222325,0.00040727248,0.0005445298,0.00033033852,4.6510122e-05,8.333407e-05,0.0037658869,4.0298368e-05,0.12210605,0.08782194,9.697238e-05,0.00063654134,0.00016626774,0.00070562976,0.00081482687,0.00022176205,0.0003844318,0.00016965954,9.265785e-05,1.4630794e-05,0.013921386,0.00085200934,0.013344019,0.0007681116,6.615637e-06,0.0004349833
709,KIRC,0.0021050787,9.1449865e-06,0.0004960777,2.310169e-05,9.820478e-05,1.8223525e-06,9.1548616e-05,3.97031e-05,0.047117908,0.94888145,8.580129e-08,5.517017e-05,3.4660322e-06,1.7569975e-05,1.9295476e-05,3.272142e-06,0.00012224342,1.6487397e-07,7.695624e-05,3.7389934e-06,6.688461e-05,0.00012418992,4.739176e-05,3.143563e-07,1.6427363e-07,0.0005950519,8.8428686e-05,1.0736964e-06,0.0004936253,5.0017843e-06,2.556572e-05,4.866107e-07,1.1475031e-05,2.9837885e-05,0.0443491,0.95474416,7.661818e-08,9.521065e-06,1.362798e-06,2.3793498e-06,7.4737136e-06,8.1328004e-08,6.5211425e-06,1.2596449e-07,7.728975e-05,2.8547081e-05,5.3898617e-05,3.064809e-05,4.7053095e-06,6.6840435e-08,1.6249939e-07,2.828318e-05
710,KIRC,0.0018576498,0.0065127346,0.12622565,0.02607674,0.012507571,0.019172443,0.026011009,0.0033168322,0.14466956,0.20039004,0.038638722,0.007383477,0.0061283666,0.005580672,0.0011771227,0.040021613,0.024356352,0.07416845,0.11308563,0.024808632,0.014611256,0.0057197665,0.018160608,0.031160476,0.010799398,0.017459067,0.0030253457,0.00320275,0.14202161,0.03608685,0.004539434,0.0134281395,0.01583816,0.003374285,0.07409849,0.04884545,0.036992412,0.010524545,0.0102216,0.0048056594,0.0007276776,0.033599716,0.02553962,0.09167282,0.23384368,0.041334704,0.0060532936,0.0050506974,0.040239558,0.074540384,0.029998764,0.010394329
711,KIPAN,0.032516923,0.04772462,0.011888927,0.012283643,0.006902098,0.120770074,0.0067723547,0.01662296,0.25059462,0.06812443,7.314928e-06,0.002490653,0.08222055,0.04165451,0.03322679,0.030009652,0.002586008,3.4054808e-06,0.00683992,0.025067879,0.018185223,0.13947026,0.029627467,8.7027265e-06,0.00094766554,0.013453348,0.0061714593,0.018552901,0.00841133,0.0043990086,0.002864372,0.010282063,0.0058374866,0.0033385027,0.15287882,0.017839082,7.324315e-06,0.00042028524,0.010322698,0.016460272,0.20913756,0.007973656,0.00077428867,4.533142e-06,0.0011161816,0.0069901496,0.0870536,0.32564935,0.09011899,1.2871014e-05,0.00017432765,0.013208887
712,GBMLGG,4.646791e-05,9.091072e-06,0.00015265563,0.000100220925,3.313048e-05,2.3616396e-06,0.7059272,0.00015729453,6.761006e-05,0.00013998947,0.002248357,0.28951845,1.982334e-05,7.502682e-06,2.3102493e-06,4.2874355e-05,0.00011203561,0.00041698723,0.00012214504,5.0914747e-05,4.1285795e-05,5.604813e-05,4.1718076e-06,0.00019082228,6.4556654e-05,0.00046568876,4.9730916e-05,1.8698994e-06,7.588872e-05,2.4589606e-05,1.6865759e-05,2.8682055e-07,0.8595025,7.919269e-05,2.143865e-05,1.7448763e-05,0.00067143457,0.13880837,4.9129735e-06,2.142226e-06,1.0539853e-06,5.7989164e-06,1.3915648e-05,2.6429458e-05,0.00017805598,1.6820339e-05,4.1717885e-05,3.0087724e-05,3.079133e-07,0.0001557178,4.717355e-05,0.00020630233
