true_class,h0__ACC,h0__BLCA,h0__BRCA,h0__CESC,h0__COAD,h0__DLBC,h0__GBMLGG,h0__HNSC,h0__KIPAN,h0__KIRC,h0__LAML,h0__LGG,h0__LIHC,h0__LUAD,h0__LUSC,h0__OV,h0__PAAD,h0__PCPG,h0__PRAD,h0__SARC,h0__SKCM,h0__STES,h0__TGCT,h0__THCA,h0__THYM,h0__UCEC,h2_s__ACC,h2_s__BLCA,h2_s__BRCA,h2_s__CESC,h2_s__COAD,h2_s__DLBC,h2_s__GBMLGG,h2_s__HNSC,h2_s__KIPAN,h2_s__KIRC,h2_s__LAML,h2_s__LGG,h2_s__LIHC,h2_s__LUAD,h2_s__LUSC,h2_s__OV,h2_s__PAAD,h2_s__PCPG,h2_s__PRAD,h2_s__SARC,h2_s__SKCM,h2_s__STES,h2_s__TGCT,h2_s__THCA,h2_s__THYM,h2_s__UCEC
STES,2.4237707e-07,8.918992e-05,0.000890233,3.5630746e-06,0.04201542,2.8339062e-07,1.7371396e-07,0.00017018116,1.6535645e-05,8.287968e-09,8.753248e-09,3.846286e-10,5.2339117e-05,0.0010670362,0.0005378187,4.1072736e-09,1.5064501e-09,1.2743696e-09,3.401964e-10,4.2179585e-07,6.7833265e-05,0.9489372,4.917123e-10,3.8409523e-10,1.921495e-06,0.0061496245,4.3687525e-08,2.6213542e-05,0.00024313547,6.37751e-07,0.022502761,4.946198e-08,2.0607537e-08,4.664876e-05,3.0855172e-06,7.236641e-10,9.697447e-10,2.6169351e-11,1.2619363e-05,0.00038054754,0.00016971471,3.6566367e-10,1.0830398e-10,1.0234123e-10,2.0397744e-11,6.3065976e-08,1.8245528e-05,0.97372127,3.680818e-11,2.5394072e-11,3.7199368e-07,0.0028745062
KIRC,6.2234765e-05,0.00026426383,0.0016308434,0.0004494026,0.00016310482,0.00072467775,8.528423e-05,0.00033562287,0.093793206,0.89530516,7.836303e-05,0.00014278978,0.0003394019,0.00011126616,8.212511e-06,0.00016654716,0.00016903193,0.0012762992,0.0028559521,0.001113994,0.00013801905,6.925644e-05,0.00036023368,0.00014387518,0.00014496292,6.79882e-05,1.09609755e-05,7.79688e-05,0.00043803384,0.00011169772,3.7356185e-05,0.00021487058,1.4354908e-05,8.0200894e-05,0.041672487,0.955427,1.3168094e-05,2.6806403e-05,7.903313e-05,2.1452834e-05,1.0875515e-06,3.267456e-05,3.7921847e-05,0.00035166342,0.0008633879,0.0002922722,2.7816226e-05,1.2682292e-05,8.566424e-05,2.7183034e-05,2.8568187e-05,1.369124e-05
LUSC,2.4986295e-05,0.21564558,0.028956074,0.07359787,0.020610875,0.0002502634,0.0019861176,0.06930399,2.0962758e-05,8.019089e-06,1.5217273e-06,0.00028220835,0.006663986,0.031768028,0.45410737,0.0067058243,0.0017438736,5.2895894e-07,5.664946e-05,0.00344755,0.00029197324,0.0483866,0.000110634246,1.4215594e-06,1.1644429e-05,0.03601544,6.4751835e-06,0.21441385,0.019033594,0.056912392,0.01187898,9.9293815e-05,0.00085930165,0.050236173,4.6704918e-06,1.6281318e-06,2.6752795e-07,0.00010222596,0.0035209246,0.02122503,0.56030816,0.0038142863,0.000746008,7.983943e-08,1.5212409e-05,0.0015743411,0.00010714404,0.032931965,3.5062112e-05,2.277259e-07,2.493674e-06,0.022170158
STES,7.823443e-05,9.1468464e-05,0.4883739,0.17633875,0.04233569,8.173205e-05,1.1873483e-05,1.7877419e-06,0.00022557063,1.1179682e-06,2.4980233e-07,1.2267035e-05,1.8734485e-05,4.0798745e-06,2.8754127e-06,2.9857686e-06,9.907055e-07,2.9519633e-08,3.0748834e-05,9.671787e-05,0.0001630257,0.20310973,4.978588e-06,7.263007e-07,3.2646007e-05,0.08897911,6.665782e-05,4.809904e-05,0.49493918,0.18543868,0.033507433,8.1192025e-05,4.057039e-06,2.9636743e-07,7.208865e-05,2.4302267e-07,1.3288671e-07,6.9658777e-06,6.1824594e-06,9.523837e-07,6.085271e-07,9.0027237e-07,3.6863761e-07,1.1146806e-08,1.8400382e-05,5.2309548e-05,0.000105518346,0.14484751,2.4443718e-06,4.4385092e-07,3.2514137e-05,0.14076684
KIPAN,0.00036473369,0.0002744217,0.064525746,0.029990919,0.0038067566,0.0033389055,0.009766487,0.002106999,0.5584376,0.062301327,0.0010638786,0.0065105236,0.009443381,0.016990526,0.0016224395,0.048468906,0.011958473,0.0035722163,0.07358818,0.041243568,0.0039273915,0.015555522,0.010197801,0.01284841,0.0026948932,0.0053999918,0.00014515486,0.00010927206,0.048883107,0.02316418,0.0019054188,0.0020192463,0.0054584867,0.0009268186,0.6791001,0.04556137,0.00046348773,0.0036959355,0.005745732,0.011572772,0.00071739126,0.03728113,0.0070627457,0.0019106403,0.06387673,0.030022059,0.0023592403,0.008657419,0.0066064512,0.008546074,0.0013710724,0.0028379804
LUAD,0.0005201098,0.006012935,0.032943618,0.014603433,0.019622302,0.0061412733,0.13669226,0.016446998,0.0075179064,0.0012038279,2.906152e-05,0.011476943,0.07177598,0.27510473,0.070759155,0.034183368,0.035445772,4.467342e-05,0.016101986,0.04774203,0.032158498,0.03855711,0.112714134,0.005378432,0.0039795316,0.002843959,0.00023041436,0.0038539905,0.023591386,0.009341706,0.014206422,0.004025926,0.1273713,0.010456967,0.0044170883,0.0005640661,8.930692e-06,0.0071776323,0.066994384,0.37144893,0.065581426,0.027300276,0.028801145,1.341047e-05,0.01073311,0.04112385,0.027312841,0.028721025,0.118363254,0.0045467047,0.002272157,0.0015416865
SARC,0.00053390046,0.0014221884,0.26464722,0.0099558495,0.03298396,0.0016532185,0.034083247,0.01892378,0.007326991,0.009364337,0.0006795004,0.0019778665,0.06718508,0.02303432,0.0018504054,0.15671948,0.109470695,0.0015578729,0.010896766,0.16058406,0.0013006149,0.06275259,0.002577002,0.00022224519,0.0024099054,0.015886914,0.00025990963,0.00075711054,0.28864196,0.006882639,0.025162123,0.0009820742,0.029066198,0.015006774,0.004722082,0.0060438467,0.00033015502,0.0011704933,0.055398367,0.01760699,0.0009666383,0.18584831,0.119422264,0.00085886416,0.007699209,0.1652305,0.0006488267,0.052888595,0.0015255632,9.287749e-05,0.0015224217,0.011265154
UCEC,6.157575e-05,0.021340689,0.00067972555,0.0019211249,0.01356048,0.018184396,0.00010255567,0.0029716797,0.0009551012,9.289707e-06,1.685282e-10,1.8175773e-06,0.04300208,0.0037788253,0.016591817,1.4870724e-05,4.369937e-05,3.979331e-11,1.8969357e-07,1.40877555e-05,0.0089596305,0.06865917,0.00023428525,2.0138635e-09,5.322533e-06,0.7989076,1.4709864e-05,0.009566162,0.00015946369,0.00056412583,0.005132456,0.009409938,2.0722642e-05,0.0009771186,0.00024620426,1.3443308e-06,6.3837737e-12,2.1778075e-07,0.02032613,0.0013389909,0.007253567,2.4092653e-06,8.863509e-06,1.231126e-12,1.761305e-08,2.2385534e-06,0.0034269274,0.030334914,5.6215995e-05,1.03502776e-10,8.307916e-07,0.9111564
THCA,1.1065404e-06,1.3598558e-05,0.00011268465,0.0001112879,0.00012067851,2.6055977e-05,0.0014539,4.9345865e-05,0.00022166556,9.333277e-05,0.0041386825,0.001301923,1.6493466e-05,0.00016500421,1.7976528e-05,0.000108838256,0.00012707902,0.0064222636,0.0030788167,0.00029664027,0.018503971,1.1474812e-05,4.509995e-05,0.9616058,0.0019532067,3.0646418e-06,8.633738e-08,1.4024134e-06,1.5225037e-05,1.348403e-05,1.5277834e-05,2.5415652e-06,0.00026769374,4.653685e-06,3.320985e-05,1.1738794e-05,0.0010337451,0.00022930295,1.5034512e-06,2.0791193e-05,1.6595252e-06,1.3834185e-05,1.5503338e-05,0.0016367958,0.00061336777,5.204522e-05,0.0061304816,1.0140083e-06,4.5755196e-06,0.9894413,0.00043859376,2.0251484e-07
BRCA,0.03116744,0.009464226,0.5253947,0.031909503,0.01000283,0.009919509,0.017645074,0.052932814,0.04115312,0.016760342,9.961489e-05,0.009523739,0.008859553,0.026634734,0.002112281,0.0052341116,0.0022361735,0.00029785206,0.001154958,0.019516392,0.0027500356,0.057981193,0.0021213817,3.5088065e-05,0.0007478003,0.11434556,0.02303098,0.0055994536,0.6558536,0.022627356,0.005568564,0.006696947,0.010166751,0.039622843,0.03011292,0.009979297,2.890709e-05,0.005350136,0.00483277,0.017432785,0.0009500098,0.0025041327,0.0010374453,9.8128585e-05,0.0004310456,0.01124845,0.0012688711,0.041193884,0.001017946,8.818351e-06,0.00029635348,0.103041545
KIPAN,0.00081776426,0.003992847,0.12164505,0.051708434,0.003174494,0.01909462,0.005345789,0.007861954,0.19327776,0.16314584,0.00042127035,0.001160745,0.07544786,0.009830301,0.001758901,0.022503199,0.009024409,0.0059260526,0.04704911,0.06466943,0.008343243,0.0052126115,0.15280207,0.004071595,0.015677061,0.0060376143,0.00042324612,0.0025792809,0.10250507,0.042395048,0.0017227286,0.017435594,0.0033315946,0.005116558,0.22987999,0.18386859,0.00018433745,0.000589989,0.074983336,0.0065175667,0.00092248135,0.016822642,0.006147076,0.0037984378,0.041313365,0.058683228,0.0050918953,0.0028008618,0.17522447,0.0024094437,0.0114680845,0.0037851827
ACC,0.6293302,0.021214746,0.014614681,0.0030418823,0.0035696784,0.000796215,0.014454737,0.16334915,0.012769823,0.012242794,1.6137724e-09,0.001895764,0.018378718,0.015072786,0.026007337,0.0007865308,0.0013258683,5.8255665e-07,6.339462e-05,0.00030911324,0.0018378843,0.048664406,0.001564048,2.2637025e-06,3.8353883e-05,0.008669026,0.81866306,0.009401636,0.0070067137,0.0010833236,0.0013579242,0.00025955442,0.0056078574,0.089493655,0.0049812784,0.005027503,1.0627484e-10,0.0005893971,0.008114647,0.006665026,0.01273513,0.00021219661,0.0003931936,6.9897204e-08,1.306274e-05,7.6077646e-05,0.0006083934,0.02367422,0.0005019753,3.128393e-07,7.1777654e-06,0.0035266343
LUSC,0.0001941625,0.00450356,0.0013979604,0.0009570651,0.053151585,0.00065806514,0.00011454761,0.026146282,0.0018999965,7.4278682e-06,2.9142355e-09,8.056056e-06,0.022803808,0.41036326,0.39589965,0.0002109721,9.482822e-05,1.1945669e-09,1.230656e-07,0.000402666,0.0056483904,0.07385943,4.0912587e-06,3.6244443e-09,2.7207766e-06,0.0016713501,7.305655e-05,0.0023875034,0.00048437977,0.00038417778,0.03831681,0.00029071711,3.2975742e-05,0.015478172,0.0007774998,1.4451656e-06,2.5236965e-10,1.8121599e-06,0.014534443,0.45530722,0.41632923,7.477791e-05,2.7382572e-05,8.830565e-11,1.5401602e-08,0.00014496823,0.0029870218,0.05167909,8.425687e-07,3.0524616e-10,5.315869e-07,0.00068589026
KIRC,0.00010036013,0.0013801767,0.042929187,0.028069118,0.008728646,0.0030971833,0.0058431015,0.009247016,0.046936426,0.58443785,0.0018862729,0.00035670307,0.011324489,0.02355204,0.0011248933,0.023646086,0.003389712,0.033534773,0.08305404,0.020835586,0.008061588,0.0042925016,0.011540391,0.023972414,0.009183684,0.009475771,3.301306e-05,0.0005453377,0.024784125,0.01822275,0.00404804,0.001513593,0.0026339742,0.0051202704,0.029899389,0.73707515,0.00079452293,0.000111648726,0.0071985577,0.015673945,0.00046348863,0.013766979,0.0014018613,0.02323587,0.06344128,0.012978471,0.0037695772,0.0018746584,0.006966965,0.01475223,0.004956415,0.004737845
LGG,1.578074e-05,2.4997535e-05,0.011613156,0.00048466132,0.00013766,0.00021884455,0.19472817,0.00028343074,0.00045935888,7.0908405e-05,0.020915605,0.75902367,3.3718705e-05,2.1977488e-05,4.0378745e-05,7.367131e-05,0.000109675966,0.00062164885,0.00097106514,0.0002410495,9.043218e-06,3.0471327e-05,1.2556846e-05,0.00060902134,0.0014034051,0.007846069,2.3150594e-06,3.7531927e-06,0.0050377618,0.0001324249,2.3227478e-05,4.10506e-05,0.11225688,5.934258e-05,0.00010862,1.20963705e-05,0.009139554,0.8692119,4.9381715e-06,3.0500235e-06,6.449527e-06,1.40489865e-05,2.2082038e-05,0.00016687556,0.00025087877,5.0439434e-05,8.858274e-07,5.08922e-06,1.7701069e-06,0.00016063408,0.000411711,0.002872188
SKCM,0.0034315623,0.008719805,0.026793592,0.0502045,0.016788648,0.0008928923,0.053918686,0.019888826,0.0039981566,0.003070094,0.00044524876,0.0048821718,0.010504627,0.056681305,0.0019901432,0.012644007,0.023501933,0.0016823262,0.006061594,0.082159504,0.57134646,0.011225553,0.00308947,0.020642132,0.0025352482,0.0029014992,0.0017223672,0.0047824443,0.015210859,0.036260273,0.009781228,0.00039188823,0.03415478,0.011088589,0.0017181706,0.0012277233,0.0001460789,0.002291636,0.0056486554,0.040573634,0.0007501852,0.0068640593,0.015010074,0.0006416818,0.0031651822,0.057568185,0.72184277,0.0061772647,0.0014175145,0.019242484,0.001055722,0.0012665015
KIRC,0.002295998,0.00047819215,0.036819093,0.054596756,0.025184723,0.016990533,0.113644935,0.010498682,0.098892495,0.04667872,4.8133476e-05,0.029501496,0.17229319,0.020751897,0.0022843252,0.01253649,0.06091447,0.0065722507,0.018818647,0.030571584,0.0007396711,0.010832948,0.1485265,0.0025216292,0.0026675288,0.074339114,0.0014419141,0.00023438192,0.029594496,0.051558174,0.019059606,0.013880632,0.11919174,0.007025747,0.102456495,0.042700205,1.6811116e-05,0.025218505,0.19026008,0.016260969,0.0012767825,0.008651514,0.06170326,0.0044326764,0.014391755,0.0261402,0.00041080656,0.006794431,0.17897102,0.0014300921,0.0015335825,0.075364016
BRCA,0.00043811084,0.0021834562,0.751474,0.0110858735,0.001375945,0.0034770928,0.005658499,0.00717209,0.08514758,0.039016884,0.002511549,0.0037235331,0.004626089,0.001430746,0.00025005304,0.0014356857,0.0011270404,0.0062629557,0.012159278,0.013324526,0.0015803542,0.002756627,0.0018299121,0.0010090652,0.0016348155,0.037308242,0.00012345678,0.0007703274,0.8877005,0.0048061144,0.00039469055,0.0013441072,0.0019400669,0.002706108,0.04101566,0.018231528,0.0008527011,0.0012940466,0.0015549633,0.00043101847,5.472351e-05,0.00043293534,0.00034436933,0.002420952,0.0055347197,0.006384177,0.00054855814,0.0008968858,0.00059001095,0.00028225896,0.0005738706,0.01877129
BRCA,0.0030698702,0.0061119506,0.062061194,0.029896878,0.014622159,0.021567302,0.020092482,0.0035520056,0.041346777,0.03335505,0.03703568,0.0033165885,0.012011073,0.0055267895,0.0035723438,0.088740095,0.006624344,0.028754255,0.35196716,0.10937014,0.0050558923,0.0033054606,0.038154528,0.029732788,0.024426922,0.016730266,0.001816458,0.003979698,0.051818546,0.024152394,0.010191423,0.018543772,0.013864029,0.0021110706,0.032845102,0.026317755,0.031253777,0.001774093,0.008186274,0.0035503337,0.0020043752,0.08369035,0.0039579514,0.023030683,0.45099613,0.11430156,0.0031646916,0.0017427306,0.03198617,0.02361366,0.019886933,0.0112201
SKCM,0.0009477473,0.01597668,0.03944206,0.017984038,0.010900623,0.011873297,0.07526622,0.007343572,0.24923433,0.31508946,0.0004258397,0.0077412915,0.029156286,0.02462385,0.0007769997,0.0153406495,0.00833086,0.019198136,0.027058857,0.04661978,0.02176924,0.012863618,0.016747788,0.0014120378,0.001788042,0.022088688,0.0004948067,0.012841539,0.031970903,0.012930259,0.007140049,0.008535579,0.06490322,0.004142142,0.2762358,0.38119146,0.0001811227,0.004472153,0.025607023,0.019256257,0.00035335793,0.010077484,0.005173058,0.015146783,0.020791538,0.04349538,0.01789617,0.007631989,0.011280892,0.0007033171,0.0009199977,0.016627777
LIHC,0.00017729412,0.0076133427,0.0032973292,0.00070186803,0.060760897,0.0046179276,0.04395717,0.0259726,0.00091508374,0.00017550631,8.650522e-06,0.0017392228,0.2227772,0.045305632,0.2342403,0.007024954,0.002223097,8.450452e-07,0.083119765,0.016558819,0.033447307,0.14573118,0.0015436001,5.1317006e-06,5.5565115e-06,0.058079734,6.893412e-05,0.0051366473,0.001527589,0.0002921872,0.046930388,0.0029123272,0.032347027,0.01743556,0.00035805636,5.9281436e-05,2.1981741e-06,0.00084038515,0.25811258,0.036549807,0.27347583,0.0038147648,0.0011534113,1.5294073e-07,0.09339691,0.010991925,0.028986149,0.14039087,0.00077415997,1.1297342e-06,1.2786692e-06,0.044440523
STES,0.00011184491,0.008334054,0.04050697,0.049344778,0.01338933,0.0026257075,0.014346498,0.042865243,0.010063475,0.018125117,0.00024953316,0.0008161291,0.052308287,0.028020155,0.027243156,0.045746427,0.07398214,0.00030935433,0.046800658,0.40767375,0.008158631,0.05808914,0.0018949098,0.004333468,0.009205508,0.035455726,4.4044096e-05,0.005492606,0.028279435,0.037811954,0.009119212,0.0015056955,0.008919305,0.034255315,0.006175268,0.011917469,9.564286e-05,0.0003401592,0.040077083,0.021616567,0.0189848,0.037000168,0.0751474,0.00012182881,0.037716128,0.5401576,0.0048178486,0.045487206,0.00093407836,0.0022447028,0.005630069,0.026108472
LGG,1.8879817e-05,7.4377785e-06,0.00066060876,2.6673271e-05,3.902684e-05,0.00027924092,0.465596,0.0007659015,2.3552768e-05,4.173481e-05,0.0016063,0.5075066,9.249823e-05,4.040337e-05,6.879803e-05,0.0007765179,0.0019307616,1.2888157e-05,7.647343e-05,0.01906322,1.5260157e-05,2.0570571e-05,2.5844267e-06,8.7768625e-05,9.642066e-05,0.0011439088,2.6743983e-06,1.1906511e-06,0.00015403837,4.447087e-06,7.4836803e-06,6.0900435e-05,0.39298066,0.00023100754,3.895693e-06,7.73165e-06,0.00055859383,0.595565,1.5404416e-05,6.885662e-06,1.3342108e-05,0.00024687528,0.00064325985,2.145317e-06,1.6282289e-05,0.009068079,2.3303348e-06,3.6372126e-06,3.2689863e-07,1.8926192e-05,2.2742295e-05,0.00036213125
GBMLGG,0.004223655,0.00412432,0.1498127,0.03461647,0.011907955,0.01949663,0.06262818,0.010274595,0.07141472,0.03553753,0.012368316,0.013509179,0.033171274,0.020220779,0.0009952866,0.057886243,0.083615534,0.034825545,0.082793735,0.041629888,0.020797098,0.010730922,0.14536087,0.022740481,0.010306022,0.005012057,0.0027486705,0.0029255555,0.16237079,0.034380183,0.007479111,0.0149809215,0.060774744,0.0064850505,0.06802367,0.031002123,0.008634295,0.010185491,0.02916075,0.018117748,0.00052848656,0.058037173,0.09187911,0.03202469,0.088797465,0.041125964,0.016517034,0.0065954975,0.17868315,0.01844445,0.006938218,0.0031596555
COAD,0.00355354,0.005385667,0.18017566,0.0242049,0.017280202,0.026993917,0.010523496,0.0073347995,0.06635913,0.030837076,0.02744454,0.0010121786,0.008493682,0.007823072,0.0019095192,0.027397119,0.070847414,0.11850156,0.08535982,0.09822396,0.023150979,0.010417398,0.03832519,0.063170716,0.041321892,0.0039525586,0.0020762642,0.0037227036,0.19629854,0.017728094,0.012838974,0.027662674,0.007876009,0.004191174,0.05829795,0.026768163,0.024515543,0.0005267657,0.0056168493,0.005105345,0.0011067882,0.0233681,0.07409979,0.14222313,0.092580624,0.10223615,0.020128315,0.0063983393,0.03645949,0.06559136,0.040109992,0.0024728624
ACC,0.9995574,5.124454e-06,1.3464384e-05,4.0120845e-05,1.5640601e-06,1.2050886e-05,1.586474e-05,1.1629777e-05,0.00013072848,4.5204964e-05,8.777946e-07,1.2516088e-05,2.3825064e-06,1.7936272e-05,5.399022e-07,1.7875315e-07,1.1503614e-05,4.0320706e-06,3.4413233e-08,1.6267876e-06,3.464437e-05,8.27806e-06,5.443225e-05,3.018391e-06,1.4720921e-08,1.4846432e-05,0.99994254,5.014432e-07,1.3990565e-06,5.3808576e-06,1.3670899e-07,1.5643784e-06,1.8172982e-06,1.2088914e-06,1.8204213e-05,6.3982684e-06,6.749532e-08,1.3772636e-06,2.0611911e-07,2.0918371e-06,3.8221767e-08,1.1632637e-08,1.2301357e-06,3.7972583e-07,1.6247387e-09,1.3784351e-07,4.748821e-06,8.636987e-07,7.71841e-06,2.6315536e-07,6.764733e-10,1.7304684e-06
LIHC,0.00014479684,0.014753496,0.020304807,0.008364604,0.09559631,0.006696848,0.0107918,0.074067205,0.044269137,0.0055142078,5.166752e-06,0.001566262,0.09835628,0.23162206,0.16582657,0.0030895039,0.0011285775,5.365171e-07,0.0004766753,0.017456353,0.03707569,0.15079036,0.0090149995,6.787058e-07,0.00024419485,0.0028428733,5.5664903e-05,0.010625161,0.012977754,0.005166089,0.117048,0.0044257278,0.0065543177,0.06385672,0.03332164,0.003014365,1.148462e-06,0.000737102,0.094425365,0.26975548,0.17516297,0.0015722383,0.0005178218,9.13682e-08,0.00019469135,0.011594064,0.02966666,0.15139128,0.0062698675,1.1416746e-07,9.911236e-05,0.0015665195
CESC,0.0006016613,0.019657876,0.021658452,0.2892271,0.004778411,0.0062511493,0.10700707,0.13645308,0.004120044,0.018370284,4.327428e-07,0.0054782634,0.12534794,0.03099317,0.03820709,0.0071002864,0.024870696,1.1350326e-05,0.0018069014,0.06098345,0.012040254,0.051326316,0.00863956,1.1519315e-05,0.0030124953,0.022045141,0.00029577946,0.015797231,0.013623513,0.35873732,0.0030589842,0.0043760194,0.10218418,0.13493152,0.0022333006,0.013279033,8.6095646e-08,0.0032895224,0.13161896,0.026323566,0.03366718,0.004831051,0.020652965,3.0876217e-06,0.0009609534,0.055572815,0.008567605,0.041351218,0.0063691293,3.1953152e-06,0.0017724467,0.016499449
KIPAN,0.00033363726,6.893869e-05,0.02414555,0.007866127,9.065263e-05,0.0013358553,0.001404456,0.00021067406,0.04961246,0.010548185,0.18354702,0.011386049,0.0005837401,0.0005979532,3.671184e-05,0.002210875,0.0003860434,0.39824316,0.13947876,0.04441683,0.0004924866,0.0012461209,0.0012196362,0.0376248,0.081997596,0.00091568957,0.00012353745,2.0756246e-05,0.016593765,0.004620574,2.9404877e-05,0.00062410685,0.0006846244,7.322165e-05,0.03517671,0.006849366,0.18193325,0.0071103033,0.00025066306,0.00026000434,1.0188108e-05,0.0011104494,0.00015552095,0.481818,0.1298882,0.033803616,0.00020681844,0.0005045512,0.00055246626,0.027720535,0.069450505,0.00042885338
KIPAN,0.34248602,0.009055884,0.007323996,0.032419898,0.0021494932,0.0011952765,0.017394116,0.006076618,0.18558627,0.19744626,0.0032424394,0.027179172,0.013800098,0.00759469,0.014275952,0.0065827435,0.012358518,0.0098756775,0.005697572,0.010416811,0.014136418,0.008330933,0.019960634,0.018032964,0.006282679,0.021098841,0.5114361,0.005688891,0.0033539403,0.022970432,0.0008658129,0.00060389953,0.010407223,0.002612096,0.15026303,0.17003971,0.001447989,0.020307243,0.008162455,0.0038170537,0.009120895,0.0030251124,0.007612388,0.0060058534,0.0025857373,0.0057287267,0.0081143575,0.0043787453,0.013956678,0.011125228,0.0032578947,0.0131125115
KIRC,7.428481e-05,0.005107703,0.020221122,0.05804787,0.0048633926,0.004165297,0.0032129239,0.025641825,0.16337094,0.55384225,1.1128433e-06,0.00022744936,0.017285937,0.027119318,0.03508198,0.010040274,0.0077086086,2.7821947e-05,0.006627708,0.012588024,0.0020760435,0.027514752,0.006097587,0.00035725668,4.0640967e-05,0.008657911,2.5214968e-05,0.0026408508,0.014530292,0.04527402,0.0023460812,0.0024590131,0.0013994703,0.016761027,0.12670518,0.68555087,2.0661683e-07,7.713359e-05,0.01061883,0.01868281,0.025446504,0.0053672534,0.004604698,7.724964e-06,0.0035313459,0.0076694884,0.00090601563,0.016281864,0.0036690887,0.00013037893,1.1473045e-05,0.0053031426
