row_index,matched_profile,profile_support,profile_purity,h0_prediction,retrieval_prediction,blend_prediction,true_class,h0_correct,retrieval_recovers_h0_error,retrieval_breaks_h0_correct
1499,False,0,0.0,BRCA,BRCA,BRCA,BLCA,False,False,False
1500,False,0,0.0,STES,BRCA,STES,COAD,False,False,False
1501,False,0,0.0,LAML,BRCA,LAML,PCPG,False,False,False
1502,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
1503,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1504,False,0,0.0,OV,BRCA,OV,OV,True,False,False
1505,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
1506,True,1,1.0,GBMLGG,LGG,GBMLGG,GBMLGG,True,False,True
1507,False,0,0.0,LIHC,BRCA,LIHC,LIHC,True,False,False
1508,False,0,0.0,KIRC,BRCA,KIRC,KIPAN,False,False,False
1509,False,0,0.0,STES,BRCA,STES,STES,True,False,False
1510,False,0,0.0,PAAD,BRCA,PAAD,PAAD,True,False,False
1511,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
1512,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1513,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
1514,False,0,0.0,PAAD,BRCA,PAAD,GBMLGG,False,False,False
1515,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
1516,False,0,0.0,HNSC,BRCA,HNSC,BRCA,False,False,False
1517,False,0,0.0,OV,BRCA,OV,OV,True,False,False
1518,False,0,0.0,STES,BRCA,STES,CESC,False,False,False
1519,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
1520,False,0,0.0,OV,BRCA,OV,OV,True,False,False
1521,False,0,0.0,DLBC,BRCA,DLBC,LUSC,False,False,False
1522,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
1523,False,0,0.0,LIHC,BRCA,LIHC,OV,False,False,False
1524,False,0,0.0,PCPG,BRCA,PCPG,SARC,False,False,False
1525,False,0,0.0,OV,BRCA,OV,OV,True,False,False
1526,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1527,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
1528,False,0,0.0,PRAD,BRCA,PRAD,CESC,False,False,False
1529,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
1530,False,0,0.0,OV,BRCA,OV,BRCA,False,False,False
1531,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
1532,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
1533,False,0,0.0,HNSC,BRCA,HNSC,LUSC,False,False,False
1534,False,0,0.0,LUSC,BRCA,LUSC,BRCA,False,False,False
1535,True,1,1.0,LGG,LGG,LGG,GBMLGG,False,False,False
1536,False,0,0.0,LUAD,BRCA,LUAD,HNSC,False,False,False
1537,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
1538,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
1539,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1540,False,0,0.0,STES,BRCA,STES,STES,True,False,False
1541,False,0,0.0,LAML,BRCA,LAML,LAML,True,False,False
1542,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
1543,False,0,0.0,KIPAN,BRCA,KIPAN,THCA,False,False,False
1544,False,0,0.0,UCEC,BRCA,UCEC,THCA,False,False,False
1545,False,0,0.0,HNSC,BRCA,HNSC,BLCA,False,False,False
1546,False,0,0.0,STES,BRCA,STES,LIHC,False,False,False
1547,False,0,0.0,OV,BRCA,OV,BRCA,False,False,False
1548,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
1549,False,0,0.0,LIHC,BRCA,LIHC,LIHC,True,False,False
1550,False,0,0.0,STES,BRCA,STES,STES,True,False,False
1551,False,0,0.0,CESC,BRCA,CESC,BLCA,False,False,False
1552,False,0,0.0,TGCT,BRCA,TGCT,TGCT,True,False,False
1553,False,0,0.0,OV,BRCA,OV,BRCA,False,False,False
1554,False,0,0.0,TGCT,BRCA,TGCT,TGCT,True,False,False
1555,False,0,0.0,THYM,BRCA,THYM,THCA,False,False,False
1556,False,0,0.0,LUSC,BRCA,LUSC,HNSC,False,False,False
1557,False,0,0.0,PAAD,BRCA,PAAD,PAAD,True,False,False
1558,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
1559,False,0,0.0,OV,BRCA,OV,LIHC,False,False,False
1560,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
1561,False,0,0.0,STES,BRCA,STES,STES,True,False,False
1562,False,0,0.0,LGG,BRCA,LGG,GBMLGG,False,False,False
1563,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
1564,False,0,0.0,STES,BRCA,STES,STES,True,False,False
1565,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1566,False,0,0.0,STES,BRCA,STES,ACC,False,False,False
1567,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
1568,False,0,0.0,KIPAN,BRCA,KIPAN,KIPAN,True,False,False
1569,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
1570,False,0,0.0,LUAD,BRCA,LUAD,LUAD,True,False,False
1571,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
1572,False,0,0.0,STES,BRCA,STES,COAD,False,False,False
1573,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1574,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
1575,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
1576,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
1577,False,0,0.0,STES,BRCA,STES,COAD,False,False,False
1578,True,14,0.9285714285714286,THCA,THCA,THCA,THCA,True,False,False
1579,False,0,0.0,KIRC,BRCA,KIRC,OV,False,False,False
1580,False,0,0.0,PRAD,BRCA,PRAD,SKCM,False,False,False
1581,False,0,0.0,BRCA,BRCA,BRCA,THYM,False,False,False
1582,False,0,0.0,THCA,BRCA,THCA,SKCM,False,False,False
1583,False,0,0.0,PCPG,BRCA,PCPG,PCPG,True,False,False
1584,False,0,0.0,THYM,BRCA,THYM,PCPG,False,False,False
1585,False,0,0.0,GBMLGG,BRCA,GBMLGG,TGCT,False,False,False
1586,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
1587,False,0,0.0,THYM,BRCA,THYM,THYM,True,False,False
1588,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
1589,False,0,0.0,BRCA,BRCA,BRCA,THCA,False,False,False
1590,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
1591,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
1592,False,0,0.0,LAML,BRCA,LAML,BRCA,False,False,False
1593,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
1594,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
1595,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
1596,False,0,0.0,GBMLGG,BRCA,GBMLGG,PAAD,False,False,False
1597,False,0,0.0,LIHC,BRCA,LIHC,STES,False,False,False
1598,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
1599,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
1600,False,0,0.0,BRCA,BRCA,BRCA,HNSC,False,False,False
1601,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
1602,False,0,0.0,PCPG,BRCA,PCPG,PCPG,True,False,False
1603,False,0,0.0,BLCA,BRCA,BLCA,BLCA,True,False,False
1604,False,0,0.0,BRCA,BRCA,BRCA,GBMLGG,False,False,False
1605,False,0,0.0,UCEC,BRCA,UCEC,COAD,False,False,False
1606,False,0,0.0,GBMLGG,BRCA,GBMLGG,BRCA,False,False,False
1607,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
1608,True,1,1.0,LGG,LGG,LGG,GBMLGG,False,False,False
1609,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
1610,False,0,0.0,PCPG,BRCA,PCPG,PRAD,False,False,False
1611,True,1,1.0,GBMLGG,LGG,GBMLGG,GBMLGG,True,False,True
1612,False,0,0.0,HNSC,BRCA,HNSC,HNSC,True,False,False
1613,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1614,False,0,0.0,KIPAN,BRCA,KIPAN,KIPAN,True,False,False
1615,False,0,0.0,KIPAN,BRCA,KIPAN,OV,False,False,False
1616,False,0,0.0,CESC,BRCA,CESC,CESC,True,False,False
1617,False,0,0.0,OV,BRCA,OV,OV,True,False,False
1618,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
1619,False,0,0.0,GBMLGG,BRCA,GBMLGG,LGG,False,False,False
1620,False,0,0.0,LUAD,BRCA,LUAD,LUAD,True,False,False
1621,False,0,0.0,HNSC,BRCA,HNSC,DLBC,False,False,False
1622,False,0,0.0,LUAD,BRCA,LUAD,HNSC,False,False,False
1623,False,0,0.0,KIPAN,BRCA,KIPAN,KIPAN,True,False,False
1624,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1625,False,0,0.0,SARC,BRCA,SARC,SARC,True,False,False
1626,False,0,0.0,STES,BRCA,STES,HNSC,False,False,False
1627,False,0,0.0,PRAD,BRCA,PRAD,SARC,False,False,False
1628,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
1629,False,0,0.0,TGCT,BRCA,TGCT,LIHC,False,False,False
1630,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
1631,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1632,False,0,0.0,OV,BRCA,OV,OV,True,False,False
1633,False,0,0.0,HNSC,BRCA,HNSC,STES,False,False,False
1634,False,0,0.0,KIRC,BRCA,KIRC,PRAD,False,False,False
1635,False,0,0.0,LUSC,BRCA,LUSC,SARC,False,False,False
1636,False,0,0.0,KIRC,BRCA,KIRC,KIRC,True,False,False
1637,False,0,0.0,LAML,BRCA,LAML,LAML,True,False,False
1638,False,0,0.0,KIPAN,BRCA,KIPAN,KIRC,False,False,False
1639,True,1,1.0,GBMLGG,LGG,GBMLGG,GBMLGG,True,False,True
1640,False,0,0.0,STES,BRCA,STES,COAD,False,False,False
1641,False,0,0.0,STES,BRCA,STES,STES,True,False,False
1642,False,0,0.0,OV,BRCA,OV,LUAD,False,False,False
1643,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
1644,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
1645,False,0,0.0,OV,BRCA,OV,LIHC,False,False,False
1646,False,0,0.0,KIPAN,BRCA,KIPAN,CESC,False,False,False
1647,False,0,0.0,STES,BRCA,STES,STES,True,False,False
1648,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
1649,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1650,False,0,0.0,BRCA,BRCA,BRCA,KIPAN,False,False,False
1651,False,0,0.0,STES,BRCA,STES,HNSC,False,False,False
1652,False,0,0.0,THCA,BRCA,THCA,LAML,False,False,False
1653,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
1654,False,0,0.0,THCA,BRCA,THCA,PRAD,False,False,False
1655,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
1656,False,0,0.0,OV,BRCA,OV,OV,True,False,False
1657,True,1,1.0,LGG,LGG,LGG,GBMLGG,False,False,False
1658,False,0,0.0,BRCA,BRCA,BRCA,CESC,False,False,False
1659,False,0,0.0,STES,BRCA,STES,STES,True,False,False
1660,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
1661,False,0,0.0,STES,BRCA,STES,STES,True,False,False
1662,False,0,0.0,KIPAN,BRCA,KIPAN,OV,False,False,False
1663,False,0,0.0,HNSC,BRCA,HNSC,UCEC,False,False,False
1664,False,0,0.0,STES,BRCA,STES,STES,True,False,False
1665,False,0,0.0,STES,BRCA,STES,STES,True,False,False
1666,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
1667,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
1668,False,0,0.0,PCPG,BRCA,PCPG,GBMLGG,False,False,False
1669,True,3,1.0,LAML,LAML,LAML,LAML,True,False,False
1670,False,0,0.0,LIHC,BRCA,LIHC,LIHC,True,False,False
1671,False,0,0.0,GBMLGG,BRCA,GBMLGG,LGG,False,False,False
1672,False,0,0.0,CESC,BRCA,CESC,BRCA,False,False,False
1673,True,1,1.0,PRAD,KIPAN,PRAD,KIRC,False,False,False
1674,False,0,0.0,BLCA,BRCA,BLCA,CESC,False,False,False
1675,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
1676,False,0,0.0,STES,BRCA,STES,STES,True,False,False
1677,False,0,0.0,GBMLGG,BRCA,GBMLGG,SARC,False,False,False
1678,False,0,0.0,SARC,BRCA,SARC,SARC,True,False,False
1679,False,0,0.0,PAAD,BRCA,PAAD,BRCA,False,False,False
1680,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
1681,False,0,0.0,LIHC,BRCA,LIHC,LIHC,True,False,False
1682,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
1683,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
1684,True,1,1.0,LGG,GBMLGG,LGG,LGG,True,False,True
1685,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1686,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
1687,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1688,False,0,0.0,PRAD,BRCA,PRAD,KIRC,False,False,False
1689,False,0,0.0,LIHC,BRCA,LIHC,LIHC,True,False,False
1690,False,0,0.0,KIPAN,BRCA,KIPAN,KIPAN,True,False,False
1691,True,1,1.0,KIRC,KIRC,KIRC,KIPAN,False,False,False
1692,False,0,0.0,PRAD,BRCA,PRAD,BRCA,False,False,False
1693,False,0,0.0,BRCA,BRCA,BRCA,KIRC,False,False,False
1694,False,0,0.0,GBMLGG,BRCA,GBMLGG,LGG,False,False,False
1695,False,0,0.0,TGCT,BRCA,TGCT,TGCT,True,False,False
1696,False,0,0.0,PCPG,BRCA,PCPG,PRAD,False,False,False
1697,False,0,0.0,KIPAN,BRCA,KIPAN,KIPAN,True,False,False
1698,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
1699,False,0,0.0,COAD,BRCA,COAD,LIHC,False,False,False
1700,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
1701,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
1702,False,0,0.0,PRAD,BRCA,PRAD,KIPAN,False,False,False
1703,False,0,0.0,PRAD,BRCA,PRAD,LUAD,False,False,False
1704,False,0,0.0,GBMLGG,BRCA,GBMLGG,THYM,False,False,False
1705,False,0,0.0,STES,BRCA,STES,STES,True,False,False
1706,False,0,0.0,STES,BRCA,STES,STES,True,False,False
1707,False,0,0.0,STES,BRCA,STES,BRCA,False,False,False
1708,False,0,0.0,KIRC,BRCA,KIRC,KIRC,True,False,False
1709,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
1710,False,0,0.0,LUSC,BRCA,LUSC,LUAD,False,False,False
1711,True,1,1.0,KIRC,KIPAN,KIPAN,KIRC,True,False,True
1712,False,0,0.0,SARC,BRCA,SARC,BRCA,False,False,False
1713,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
1714,False,0,0.0,LAML,BRCA,LAML,LAML,True,False,False
1715,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
1716,False,0,0.0,PRAD,BRCA,PRAD,THYM,False,False,False
1717,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
1718,False,0,0.0,PCPG,BRCA,PCPG,PRAD,False,False,False
1719,False,0,0.0,BRCA,BRCA,BRCA,PRAD,False,False,False
1720,False,0,0.0,LUAD,BRCA,LUAD,LUAD,True,False,False
1721,False,0,0.0,STES,BRCA,STES,STES,True,False,False
1722,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
1723,False,0,0.0,KIPAN,BRCA,KIPAN,KIRC,False,False,False
1724,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
1725,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
1726,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1727,False,0,0.0,LUSC,BRCA,LUSC,BRCA,False,False,False
1728,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
1729,False,0,0.0,STES,BRCA,STES,STES,True,False,False
1730,True,1,1.0,LGG,LGG,LGG,GBMLGG,False,False,False
1731,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
1732,False,0,0.0,KIRC,BRCA,KIRC,PCPG,False,False,False
1733,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
1734,False,0,0.0,BRCA,BRCA,BRCA,SARC,False,False,False
1735,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1736,False,0,0.0,OV,BRCA,OV,OV,True,False,False
1737,False,0,0.0,BRCA,BRCA,BRCA,KIPAN,False,False,False
1738,False,0,0.0,PCPG,BRCA,PCPG,PRAD,False,False,False
1739,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1740,False,0,0.0,LIHC,BRCA,LIHC,LIHC,True,False,False
1741,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
1742,False,0,0.0,OV,BRCA,OV,PAAD,False,False,False
1743,False,0,0.0,LUSC,BRCA,LUSC,HNSC,False,False,False
1744,False,0,0.0,COAD,BRCA,COAD,HNSC,False,False,False
1745,False,0,0.0,LUSC,BRCA,LUSC,LUAD,False,False,False
1746,False,0,0.0,KIPAN,BRCA,KIPAN,OV,False,False,False
1747,False,0,0.0,BLCA,BRCA,BLCA,STES,False,False,False
1748,False,0,0.0,LAML,BRCA,LAML,THCA,False,False,False
1749,False,0,0.0,OV,BRCA,OV,HNSC,False,False,False
1750,False,0,0.0,CESC,BRCA,CESC,CESC,True,False,False
1751,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
1752,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1753,False,0,0.0,THYM,BRCA,THYM,LAML,False,False,False
1754,False,0,0.0,STES,BRCA,STES,STES,True,False,False
1755,False,0,0.0,PCPG,BRCA,PCPG,PRAD,False,False,False
1756,False,0,0.0,UCEC,BRCA,UCEC,ACC,False,False,False
1757,False,0,0.0,OV,BRCA,OV,OV,True,False,False
1758,False,0,0.0,STES,BRCA,STES,STES,True,False,False
1759,False,0,0.0,THYM,BRCA,THYM,LAML,False,False,False
1760,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
1761,False,0,0.0,SARC,BRCA,SARC,UCEC,False,False,False
1762,False,0,0.0,LUSC,BRCA,LUSC,BRCA,False,False,False
1763,False,0,0.0,STES,BRCA,STES,OV,False,False,False
1764,False,0,0.0,STES,BRCA,STES,STES,True,False,False
1765,False,0,0.0,BRCA,BRCA,BRCA,UCEC,False,False,False
1766,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
1767,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1768,False,0,0.0,STES,BRCA,STES,STES,True,False,False
1769,False,0,0.0,STES,BRCA,STES,STES,True,False,False
1770,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
1771,False,0,0.0,SARC,BRCA,SARC,BRCA,False,False,False
1772,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
1773,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1774,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
1775,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
1776,False,0,0.0,LAML,BRCA,LAML,BRCA,False,False,False
1777,False,0,0.0,SARC,BRCA,SARC,LIHC,False,False,False
1778,False,0,0.0,STES,BRCA,STES,HNSC,False,False,False
1779,True,1,1.0,GBMLGG,LGG,GBMLGG,GBMLGG,True,False,True
1780,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1781,False,0,0.0,BRCA,BRCA,BRCA,OV,False,False,False
1782,False,0,0.0,PCPG,BRCA,PCPG,PRAD,False,False,False
1783,False,0,0.0,OV,BRCA,OV,BRCA,False,False,False
1784,False,0,0.0,TGCT,BRCA,TGCT,TGCT,True,False,False
1785,False,0,0.0,OV,BRCA,OV,OV,True,False,False
1786,False,0,0.0,THYM,BRCA,THYM,THCA,False,False,False
1787,False,0,0.0,LIHC,BRCA,LIHC,LIHC,True,False,False
1788,False,0,0.0,OV,BRCA,OV,OV,True,False,False
1789,False,0,0.0,UCEC,BRCA,UCEC,PAAD,False,False,False
1790,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
1791,True,1,1.0,GBMLGG,LGG,GBMLGG,GBMLGG,True,False,True
1792,False,0,0.0,ACC,BRCA,ACC,ACC,True,False,False
1793,False,0,0.0,BRCA,BRCA,BRCA,PCPG,False,False,False
1794,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1795,False,0,0.0,HNSC,BRCA,HNSC,BRCA,False,False,False
1796,False,0,0.0,HNSC,BRCA,HNSC,LUSC,False,False,False
1797,False,0,0.0,PCPG,BRCA,PCPG,PCPG,True,False,False
1798,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1799,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
1800,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
1801,False,0,0.0,PCPG,BRCA,PCPG,THCA,False,False,False
1802,False,0,0.0,PRAD,BRCA,PRAD,LUAD,False,False,False
1803,False,0,0.0,GBMLGG,BRCA,GBMLGG,GBMLGG,True,False,False
1804,False,0,0.0,STES,BRCA,STES,STES,True,False,False
1805,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
1806,False,0,0.0,OV,BRCA,OV,OV,True,False,False
1807,False,0,0.0,KIPAN,BRCA,KIPAN,OV,False,False,False
1808,False,0,0.0,THYM,BRCA,THYM,BRCA,False,False,False
1809,False,0,0.0,LUSC,BRCA,LUSC,LUSC,True,False,False
1810,False,0,0.0,ACC,BRCA,ACC,ACC,True,False,False
1811,False,0,0.0,UCEC,BRCA,UCEC,COAD,False,False,False
1812,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
1813,False,0,0.0,SARC,BRCA,SARC,BRCA,False,False,False
1814,False,0,0.0,LIHC,BRCA,LIHC,HNSC,False,False,False
1815,False,0,0.0,GBMLGG,BRCA,GBMLGG,HNSC,False,False,False
1816,False,0,0.0,DLBC,BRCA,DLBC,HNSC,False,False,False
1817,False,0,0.0,BRCA,BRCA,BRCA,CESC,False,False,False
1818,False,0,0.0,STES,BRCA,STES,COAD,False,False,False
1819,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
1820,False,0,0.0,HNSC,BRCA,HNSC,HNSC,True,False,False
1821,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1822,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1823,False,0,0.0,OV,BRCA,OV,BRCA,False,False,False
1824,True,1,1.0,PCPG,KIRC,KIRC,KIPAN,False,False,False
1825,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
1826,False,0,0.0,THCA,BRCA,THCA,THCA,True,False,False
1827,False,0,0.0,KIPAN,BRCA,KIPAN,BRCA,False,False,False
1828,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
1829,True,1,1.0,OV,KIRC,KIRC,KIPAN,False,False,False
1830,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
1831,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1832,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1833,False,0,0.0,CESC,BRCA,CESC,CESC,True,False,False
1834,False,0,0.0,LIHC,BRCA,LIHC,LIHC,True,False,False
1835,False,0,0.0,PCPG,BRCA,PCPG,THCA,False,False,False
1836,False,0,0.0,KIRC,BRCA,KIRC,KIPAN,False,False,False
1837,False,0,0.0,GBMLGG,BRCA,GBMLGG,BLCA,False,False,False
1838,False,0,0.0,PCPG,BRCA,PCPG,THYM,False,False,False
1839,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
1840,False,0,0.0,COAD,BRCA,COAD,COAD,True,False,False
1841,False,0,0.0,LUAD,BRCA,LUAD,ACC,False,False,False
1842,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1843,False,0,0.0,STES,BRCA,STES,OV,False,False,False
1844,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1845,False,0,0.0,KIPAN,BRCA,KIPAN,STES,False,False,False
1846,False,0,0.0,OV,BRCA,OV,OV,True,False,False
1847,False,0,0.0,ACC,BRCA,ACC,ACC,True,False,False
1848,False,0,0.0,TGCT,BRCA,TGCT,TGCT,True,False,False
1849,False,0,0.0,SARC,BRCA,SARC,SARC,True,False,False
1850,False,0,0.0,SKCM,BRCA,SKCM,SKCM,True,False,False
1851,False,0,0.0,KIRC,BRCA,KIRC,KIRC,True,False,False
1852,False,0,0.0,PAAD,BRCA,PAAD,PAAD,True,False,False
1853,False,0,0.0,GBMLGG,BRCA,GBMLGG,PRAD,False,False,False
1854,True,1,1.0,KIRC,KIPAN,KIRC,KIRC,True,False,True
1855,False,0,0.0,TGCT,BRCA,TGCT,TGCT,True,False,False
1856,False,0,0.0,KIPAN,BRCA,KIPAN,KIPAN,True,False,False
1857,False,0,0.0,GBMLGG,BRCA,GBMLGG,PCPG,False,False,False
1858,False,0,0.0,TGCT,BRCA,TGCT,TGCT,True,False,False
1859,False,0,0.0,DLBC,BRCA,DLBC,DLBC,True,False,False
1860,False,0,0.0,OV,BRCA,OV,BRCA,False,False,False
1861,False,0,0.0,LAML,BRCA,LAML,LAML,True,False,False
1862,False,0,0.0,BRCA,BRCA,BRCA,CESC,False,False,False
1863,False,0,0.0,PCPG,BRCA,PCPG,SKCM,False,False,False
1864,True,1,1.0,KIPAN,KIRC,KIRC,KIPAN,True,False,True
1865,False,0,0.0,BRCA,BRCA,BRCA,BRCA,True,False,False
1866,False,0,0.0,HNSC,BRCA,HNSC,BLCA,False,False,False
1867,False,0,0.0,LUAD,BRCA,LUAD,BLCA,False,False,False
1868,True,1,1.0,LGG,LGG,LGG,GBMLGG,False,False,False
1869,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
1870,False,0,0.0,BRCA,BRCA,BRCA,PRAD,False,False,False
1871,False,0,0.0,UCEC,BRCA,UCEC,UCEC,True,False,False
1872,False,0,0.0,STES,BRCA,STES,GBMLGG,False,False,False
1873,True,1,1.0,KIPAN,KIRC,KIPAN,KIPAN,True,False,True
1874,False,0,0.0,CESC,BRCA,CESC,CESC,True,False,False
1875,False,0,0.0,PCPG,BRCA,PCPG,PCPG,True,False,False
1876,False,0,0.0,PCPG,BRCA,PCPG,SKCM,False,False,False
1877,False,0,0.0,HNSC,BRCA,HNSC,BLCA,False,False,False
1878,False,0,0.0,OV,BRCA,OV,BRCA,False,False,False
1879,False,0,0.0,ACC,BRCA,ACC,ACC,True,False,False
1880,False,0,0.0,PRAD,BRCA,PRAD,PRAD,True,False,False
1881,False,0,0.0,PRAD,BRCA,PRAD,LUAD,False,False,False
1882,True,1,1.0,KIRC,KIPAN,KIPAN,KIRC,True,False,True
